time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-07-03 20:45:00",0,0,0,98.01,97.72,98.37,97.06,,,,,,,67.83,67.79,75.61,63.40,,68.13,65.93,70.65,61.29,,71.01,70.60,79.42,61.41,,,,,,,,,,,,,,,,,0,0
"2015-07-03 21:00:00",0,0,0,98.52,98.50,98.85,98.00,,,,,,,64.46,67.85,75.95,63.87,,68.59,66.59,70.21,61.37,,79.48,77.03,79.52,70.99,,,,,,,,,,,,,,,,,0,0
"2015-07-03 21:15:00",0,0,0,98.50,98.91,99.46,98.39,,,,,,,63.33,67.48,74.78,63.29,,70.24,66.88,70.43,61.56,,71.52,69.51,79.88,60.57,,,,,,,,,,,,,,,,,0,0
"2015-07-03 21:30:00",0,0,0,98.78,98.67,99.03,98.42,,,,,,,63.53,67.71,75.15,63.26,,63.36,66.22,70.29,61.29,,79.62,77.05,79.61,71.52,,,,,,,,,,,,,,,,,0,0
"2015-07-03 21:45:00",0,0,0,98.37,98.56,98.99,98.06,,,,,,,63.17,67.01,73.84,63.18,,61.56,65.60,70.89,60.98,,70.91,68.43,79.85,59.67,,,,,,,,,,,,,,,,,0,0
"2015-07-03 22:00:00",0,0,0,98.06,97.88,98.48,97.35,,,,,,,63.48,67.13,74.81,62.82,,68.30,66.17,69.85,61.15,,79.23,76.90,79.25,70.92,,,,,,,,,,,,,,,,,0,0
"2015-07-03 22:15:00",0,0,0,99.12,98.10,99.16,97.62,,,,,,,63.84,67.43,75.11,63.26,,68.81,66.50,69.99,60.96,,71.33,70.53,79.64,60.94,,,,,,,,,,,,,,,,,0,0
"2015-07-03 22:30:00",0,0,0,104.62,101.86,104.62,99.10,,,,,,,64.57,67.59,75.35,63.33,,65.40,66.52,70.29,61.10,,79.81,77.34,79.80,71.43,,,,,,,,,,,,,,,,,0,0
"2015-07-03 22:45:00",0,0,0,106.80,105.99,107.44,104.49,,,,,,,64.92,66.88,74.15,62.84,,62.39,66.08,71.42,61.49,,73.73,68.12,79.96,60.14,,,,,,,,,,,,,,,,,0,0
"2015-07-03 23:00:00",0,0,0,108.17,107.50,108.37,106.40,,,,,,,66.24,67.15,75.45,63.24,,67.88,65.79,70.62,61.41,,80.43,78.43,80.49,73.70,,,,,,,,,,,,,,,,,0,0
"2015-07-03 23:15:00",0,0,0,110.83,111.15,114.06,108.10,,,,,,,71.32,66.46,74.93,62.68,,69.24,67.03,71.76,61.53,,75.27,68.06,80.55,60.26,,,,,,,,,,,,,,,,,0,0
"2015-07-03 23:30:00",0,0,0,112.13,112.37,113.57,110.82,,,,,,,73.66,65.97,73.63,62.98,,70.82,66.91,70.91,61.77,,80.84,79.40,80.90,75.26,,,,,,,,,,,,,,,,,0,0
"2015-07-03 23:45:00",0,0,0,111.53,111.43,113.06,110.17,,,,,,,68.21,65.74,75.23,63.23,,64.58,66.46,70.91,61.62,,77.73,69.59,80.90,61.20,,,,,,,,,,,,,,,,,0,0
"2015-07-04 00:00:00",0,0,0,109.66,109.43,111.83,107.82,,,,,,,62.43,66.51,74.47,62.40,,62.07,65.74,70.84,61.58,,63.88,77.20,80.60,63.91,,,,,,,,,,,,,,,,,0,0
