time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-06-26 15:30:00",0,0,0,84.74,85.64,87.65,84.72,,,,,,,61.35,69.67,76.72,60.39,,66.92,64.83,66.99,58.63,,75.16,75.07,75.73,74.30,,,,,,,,,,,,,,,,,0,0
"2015-06-26 15:45:00",0,0,0,84.63,84.57,84.76,84.43,,,,,,,62.48,68.91,76.92,60.35,,63.83,65.06,67.34,58.77,,74.69,74.89,75.28,74.60,,,,,,,,,,,,,,,,,0,0
"2015-06-26 16:00:00",0,0,0,84.70,84.58,84.74,84.44,,,,,,,62.80,68.95,77.37,60.72,,62.83,64.53,67.85,59.00,,75.64,75.60,76.10,74.67,,,,,,,,,,,,,,,,,0,0
"2015-06-26 16:15:00",0,0,0,85.73,85.20,85.78,84.67,,,,,,,62.83,69.15,78.11,61.00,,66.25,65.14,67.32,59.40,,75.15,75.28,75.66,75.06,,,,,,,,,,,,,,,,,0,0
"2015-06-26 16:30:00",0,0,0,86.02,85.90,86.07,85.67,,,,,,,62.86,69.29,78.42,61.09,,66.88,65.47,67.43,59.26,,75.80,75.99,76.53,75.13,,,,,,,,,,,,,,,,,0,0
"2015-06-26 16:45:00",0,0,0,87.25,86.49,87.30,85.98,,,,,,,63.01,69.19,78.83,61.53,,68.37,66.28,69.65,59.66,,63.29,73.02,75.84,61.52,,,,,,,,,,,,,,,,,0,0
"2015-06-26 17:00:00",0,0,0,87.28,87.66,88.04,87.15,,,,,,,62.81,68.68,79.08,61.32,,60.05,65.27,68.66,59.80,,76.31,72.07,76.46,63.30,,,,,,,,,,,,,,,,,0,0
"2015-06-26 17:15:00",0,0,0,87.24,87.33,87.50,87.15,,,,,,,62.33,68.69,79.17,61.76,,66.72,65.51,68.13,59.71,,76.32,76.28,76.44,76.15,,,,,,,,,,,,,,,,,0,0
"2015-06-26 17:30:00",0,0,0,87.69,87.44,87.74,87.15,,,,,,,62.83,68.94,79.21,61.70,,67.29,65.84,68.01,59.75,,76.37,76.30,76.51,76.12,,,,,,,,,,,,,,,,,0,0
"2015-06-26 17:45:00",0,0,0,88.06,87.98,88.24,87.58,,,,,,,62.76,69.19,79.93,62.25,,66.07,66.38,69.26,60.16,,76.45,76.36,76.53,76.23,,,,,,,,,,,,,,,,,0,0
"2015-06-26 18:00:00",0,0,0,89.16,88.76,89.21,87.99,,,,,,,62.32,69.10,79.36,62.29,,60.78,65.64,69.97,60.29,,72.69,66.46,76.74,57.66,,,,,,,,,,,,,,,,,0,0
"2015-06-26 18:15:00",0,0,0,91.65,90.88,91.77,89.12,,,,,,,62.92,69.07,80.10,62.25,,67.96,66.31,69.34,60.76,,76.63,75.83,76.65,72.69,,,,,,,,,,,,,,,,,0,0
"2015-06-26 18:30:00",0,0,0,91.94,91.86,92.15,91.46,,,,,,,62.67,69.00,80.49,62.37,,68.98,66.78,69.70,60.93,,77.11,76.86,77.14,76.57,,,,,,,,,,,,,,,,,0,0
