time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-07-14 17:00:00",0,0,0,84.56,83.93,84.57,83.56,,,,,,,76.01,67.70,76.23,61.46,,67.66,66.98,69.20,61.82,,75.16,74.17,75.15,73.73,,,,,,,,,,,,,,,,,0,0
"2015-07-14 17:15:00",0,0,0,85.81,85.17,85.97,84.53,,,,,,,75.49,67.58,76.02,61.76,,67.45,67.32,69.89,62.21,,74.70,74.84,75.44,74.33,,,,,,,,,,,,,,,,,0,0
"2015-07-14 17:30:00",0,0,0,86.94,86.26,87.00,85.71,,,,,,,74.33,67.75,76.28,62.19,,67.43,66.88,68.88,62.12,,75.44,75.29,75.90,74.60,,,,,,,,,,,,,,,,,0,0
"2015-07-14 17:45:00",0,0,0,88.30,87.84,88.50,86.96,,,,,,,73.28,67.85,76.52,61.95,,67.06,67.69,70.80,62.57,,66.80,66.85,75.44,59.28,,,,,,,,,,,,,,,,,0,0
"2015-07-14 18:00:00",0,0,0,88.87,88.50,88.89,87.87,,,,,,,72.89,68.04,76.39,62.32,,67.21,67.15,70.06,62.41,,74.93,71.74,75.03,66.80,,,,,,,,,,,,,,,,,0,0
"2015-07-14 18:15:00",0,0,0,90.94,89.91,90.95,88.84,,,,,,,72.32,68.13,76.64,62.34,,67.43,67.40,70.53,62.54,,75.79,75.05,75.79,74.82,,,,,,,,,,,,,,,,,0,0
