time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-07-14 00:15:00",0,0,0,109.23,111.38,112.13,109.20,,,,,,,63.41,66.57,72.94,63.24,,65.99,68.91,73.63,62.78,,62.44,72.89,77.78,60.56,,,,,,,,,,,,,,,,,0,0
"2015-07-14 00:30:00",0,0,0,107.04,107.56,109.26,106.57,,,,,,,63.97,66.20,72.80,62.56,,68.03,67.47,72.08,62.65,,77.54,71.39,77.57,62.49,,,,,,,,,,,,,,,,,0,0
"2015-07-14 00:45:00",0,0,0,102.00,104.56,107.08,101.99,,,,,,,63.67,66.23,72.49,62.78,,70.98,68.60,72.03,62.49,,64.83,72.31,77.92,60.43,,,,,,,,,,,,,,,,,0,0
"2015-07-14 01:00:00",0,0,0,102.88,102.06,103.04,101.37,,,,,,,64.71,66.05,72.44,62.17,,70.84,68.59,71.88,62.35,,77.53,73.81,77.57,64.82,,,,,,,,,,,,,,,,,0,0
"2015-07-14 01:15:00",0,0,0,100.24,101.42,102.95,100.08,,,,,,,64.38,65.89,72.10,62.07,,64.90,68.47,73.14,62.37,,59.62,73.95,78.68,59.60,,,,,,,,,,,,,,,,,0,0
"2015-07-14 01:30:00",0,0,0,99.53,100.43,101.28,99.51,,,,,,,64.12,65.88,72.49,61.78,,68.54,66.89,71.05,62.00,,75.68,71.20,76.36,59.48,,,,,,,,,,,,,,,,,0,0
