time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-06-30 07:15:00",0,0,0,73.25,73.36,73.50,73.19,,,,,,,64.20,66.11,73.98,58.77,,63.67,62.76,65.10,56.79,,76.14,75.83,76.85,74.42,,,,,,,,,,,,,,,,,0,0
"2015-06-30 07:30:00",0,0,0,72.62,72.86,73.34,72.51,,,,,,,65.40,65.90,73.84,58.55,,64.40,62.83,64.84,57.05,,75.70,75.45,76.67,74.40,,,,,,,,,,,,,,,,,0,0
"2015-06-30 07:45:00",0,0,0,71.62,72.16,72.64,71.60,,,,,,,70.87,65.86,73.62,58.48,,58.37,62.44,64.90,56.77,,74.61,75.51,76.55,74.57,,,,,,,,,,,,,,,,,0,0
"2015-06-30 08:00:00",0,0,0,71.48,71.41,71.68,71.27,,,,,,,73.74,65.82,73.87,58.38,,62.47,61.71,64.52,56.64,,74.65,75.34,76.64,74.43,,,,,,,,,,,,,,,,,0,0
"2015-06-30 08:15:00",0,0,0,70.90,71.22,71.52,70.82,,,,,,,72.73,65.72,73.96,58.43,,63.07,62.27,64.52,56.76,,75.00,75.22,76.28,74.37,,,,,,,,,,,,,,,,,0,0
"2015-06-30 08:30:00",0,0,0,71.81,71.35,71.84,70.78,,,,,,,72.73,66.12,73.46,58.65,,63.54,62.29,64.51,56.55,,74.83,75.66,76.83,74.78,,,,,,,,,,,,,,,,,0,0
"2015-06-30 08:45:00",0,0,0,71.28,71.65,71.90,71.24,,,,,,,71.83,65.89,73.80,58.30,,64.38,62.38,64.44,56.49,,75.10,74.65,75.10,74.52,,,,,,,,,,,,,,,,,0,0
"2015-06-30 09:00:00",0,0,0,71.07,71.28,71.54,71.03,,,,,,,69.10,65.85,73.75,58.10,,56.55,61.80,64.43,56.60,,74.85,75.62,76.50,74.80,,,,,,,,,,,,,,,,,0,0
"2015-06-30 09:15:00",0,0,0,69.31,69.87,71.09,69.18,,,,,,,67.41,66.05,73.62,58.07,,62.82,61.89,64.37,56.50,,74.58,74.68,74.85,74.55,,,,,,,,,,,,,,,,,0,0
"2015-06-30 09:30:00",0,0,0,69.20,69.22,69.39,69.08,,,,,,,65.07,66.72,74.01,58.34,,63.18,62.36,64.53,56.45,,76.34,75.69,76.45,74.54,,,,,,,,,,,,,,,,,0,0
"2015-06-30 09:45:00",0,0,0,69.16,69.26,69.42,69.11,,,,,,,63.20,66.50,73.79,58.09,,63.74,62.49,64.53,56.65,,74.82,75.28,76.34,74.77,,,,,,,,,,,,,,,,,0,0
"2015-06-30 10:00:00",0,0,0,68.49,68.88,69.29,68.42,,,,,,,58.75,66.86,73.72,57.89,,63.33,62.51,64.53,56.49,,74.89,75.48,76.47,74.75,,,,,,,,,,,,,,,,,0,0
"2015-06-30 10:15:00",0,0,0,67.88,68.14,68.51,67.85,,,,,,,59.82,67.25,73.60,58.75,,56.85,61.70,64.40,56.40,,75.97,75.00,75.98,74.73,,,,,,,,,,,,,,,,,0,0
"2015-06-30 10:30:00",0,0,0,67.85,67.76,67.93,67.61,,,,,,,65.78,67.17,73.79,57.96,,62.62,61.94,64.30,56.33,,75.10,75.88,76.56,75.09,,,,,,,,,,,,,,,,,0,0
"2015-06-30 10:45:00",0,0,0,69.71,68.63,69.75,67.82,,,,,,,73.77,66.15,73.84,57.89,,63.17,62.36,64.43,56.52,,74.70,74.84,75.11,74.67,,,,,,,,,,,,,,,,,0,0
