time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-08-02 10:45:00",0,0,0,66.67,66.95,67.38,66.64,,,,,,,68.04,65.80,72.34,58.33,,59.16,59.50,64.02,54.18,,75.23,75.57,76.13,75.20,,,,,,,,,,,,,,,,,0,0
"2015-08-02 11:00:00",0,0,0,66.02,66.34,66.71,65.96,,,,,,,62.91,67.84,72.01,59.26,,61.90,60.29,64.28,54.20,,75.36,75.35,75.79,75.08,,,,,,,,,,,,,,,,,0,0
"2015-08-02 11:15:00",0,0,0,65.62,65.73,66.03,65.58,,,,,,,71.86,68.58,71.95,62.85,,64.89,61.06,64.92,54.18,,72.83,73.90,75.35,72.82,,,,,,,,,,,,,,,,,0,0
