time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-07-02 09:15:00",0,0,0,70.52,70.71,71.32,70.40,,,,,,,65.73,70.58,73.38,65.82,,45.73,45.75,46.07,45.48,,56.88,58.15,69.92,48.35,,,,,,,,,,,,,,,,,0,0
"2015-07-02 09:30:00",0,0,0,71.39,70.97,71.41,70.43,,,,,,,72.87,66.48,72.95,59.49,,45.86,45.79,46.06,45.57,,64.12,62.59,65.29,56.80,,,,,,,,,,,,,,,,,0,0
"2015-07-02 09:45:00",0,0,0,71.11,71.41,71.65,71.05,,,,,,,71.01,66.41,73.33,59.44,,45.70,45.70,45.97,45.49,,62.50,55.12,64.09,48.35,,,,,,,,,,,,,,,,,0,0
"2015-07-02 10:00:00",0,0,0,70.81,70.92,71.18,70.69,,,,,,,66.33,67.27,73.35,59.70,,45.55,45.66,45.86,45.42,,50.63,64.76,69.97,50.63,,,,,,,,,,,,,,,,,0,0
"2015-07-02 10:15:00",0,0,0,70.80,70.90,71.08,70.75,,,,,,,60.46,69.63,73.46,60.54,,45.61,45.57,45.81,45.31,,61.87,56.10,61.88,48.31,,,,,,,,,,,,,,,,,0,0
"2015-07-02 10:30:00",0,0,0,70.76,70.80,70.92,70.66,,,,,,,73.16,67.45,73.17,59.22,,45.60,45.64,45.89,45.39,,52.99,58.98,67.28,48.08,,,,,,,,,,,,,,,,,0,0
"2015-07-02 10:45:00",0,0,0,71.31,70.99,71.31,70.74,,,,,,,70.35,67.21,73.75,59.92,,45.66,45.64,45.85,45.42,,63.41,61.59,63.82,53.08,,,,,,,,,,,,,,,,,0,0
"2015-07-02 11:00:00",0,0,0,72.20,71.71,72.22,71.22,,,,,,,62.07,69.54,73.79,59.88,,45.57,45.62,45.82,45.39,,64.62,57.69,65.89,48.17,,,,,,,,,,,,,,,,,0,0
"2015-07-02 11:15:00",0,0,0,72.81,72.53,72.82,72.16,,,,,,,73.77,70.02,73.86,62.11,,45.55,45.54,45.76,45.31,,60.13,68.20,70.89,60.14,,,,,,,,,,,,,,,,,0,0
"2015-07-02 11:30:00",0,0,0,73.02,72.96,73.09,72.75,,,,,,,73.26,67.12,73.84,59.86,,45.57,45.51,45.73,45.27,,67.84,59.10,67.84,48.58,,,,,,,,,,,,,,,,,0,0
"2015-07-02 11:45:00",0,0,0,72.87,72.95,73.07,72.82,,,,,,,69.19,66.98,74.01,59.42,,45.45,45.47,45.71,45.18,,48.36,63.01,70.24,48.20,,,,,,,,,,,,,,,,,0,0
"2015-07-02 12:00:00",0,0,0,73.04,72.89,73.14,72.73,,,,,,,59.76,70.31,73.86,59.79,,45.23,45.32,45.64,45.00,,68.91,63.99,68.93,48.38,,,,,,,,,,,,,,,,,0,0
"2015-07-02 12:15:00",0,0,0,72.91,73.09,73.22,72.86,,,,,,,73.28,68.38,73.38,59.45,,45.00,45.09,45.38,44.81,,60.41,59.81,69.68,48.22,,,,,,,,,,,,,,,,,0,0
"2015-07-02 12:30:00",0,0,0,72.46,72.51,72.93,72.32,,,,,,,71.05,66.77,73.70,59.31,,45.07,45.03,45.26,44.84,,66.67,66.99,69.30,60.44,,,,,,,,,,,,,,,,,0,0
