time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-07-07 20:15:00",0,0,0,76.79,77.60,78.33,76.71,,,,,,,67.47,67.84,74.96,60.76,,57.13,61.90,65.92,57.01,,73.21,72.73,73.26,72.39,,,,,,,,,,,,,,,,,0,0
"2015-07-07 20:30:00",0,0,0,74.00,75.49,76.80,73.93,,,,,,,61.18,68.74,73.52,61.15,,54.06,55.02,57.15,53.67,,72.56,72.83,73.29,72.46,,,,,,,,,,,,,,,,,0,0
"2015-07-07 20:45:00",0,0,0,70.44,72.10,73.99,70.42,,,,,,,67.56,67.18,71.86,60.40,,66.57,62.59,66.64,53.80,,72.71,72.82,73.21,72.45,,,,,,,,,,,,,,,,,0,0
"2015-07-07 21:00:00",0,0,0,69.37,69.72,70.48,69.34,,,,,,,70.07,65.45,70.07,59.27,,69.19,67.89,69.27,66.47,,72.46,72.82,73.21,72.42,,,,,,,,,,,,,,,,,0,0
"2015-07-07 21:15:00",0,0,0,69.01,69.21,69.47,68.89,,,,,,,67.24,66.32,72.59,59.43,,61.35,60.80,69.44,55.83,,73.24,72.90,73.32,72.37,,,,,,,,,,,,,,,,,0,0
"2015-07-07 21:30:00",0,0,0,69.74,69.23,69.76,68.93,,,,,,,60.14,67.21,72.20,59.50,,62.13,60.39,62.60,56.17,,73.32,73.06,73.41,72.58,,,,,,,,,,,,,,,,,0,0
"2015-07-07 21:45:00",0,0,0,70.22,70.01,70.27,69.65,,,,,,,71.90,67.48,72.00,60.17,,58.99,60.41,62.56,56.26,,73.05,73.04,73.51,72.30,,,,,,,,,,,,,,,,,0,0
"2015-07-07 22:00:00",0,0,0,71.04,70.61,71.07,70.17,,,,,,,68.23,65.72,72.29,59.51,,56.39,59.52,62.54,56.16,,72.71,73.31,73.60,72.63,,,,,,,,,,,,,,,,,0,0
"2015-07-07 22:15:00",0,0,0,72.04,71.50,72.07,70.96,,,,,,,66.38,66.73,72.63,59.89,,64.57,62.37,64.59,56.24,,73.49,73.10,73.58,72.44,,,,,,,,,,,,,,,,,0,0
"2015-07-07 22:30:00",0,0,0,73.63,72.85,73.61,72.00,,,,,,,62.03,67.95,72.10,61.95,,67.02,65.86,67.10,64.40,,73.39,73.03,73.60,72.22,,,,,,,,,,,,,,,,,0,0
"2015-07-07 22:45:00",0,0,0,74.91,74.14,74.93,73.54,,,,,,,71.42,66.78,71.56,60.13,,69.13,67.98,69.29,66.94,,72.81,73.20,73.67,72.40,,,,,,,,,,,,,,,,,0,0
"2015-07-07 23:00:00",0,0,0,75.63,75.34,75.72,74.88,,,,,,,69.15,66.41,72.39,60.55,,70.69,69.99,70.79,68.98,,73.10,73.36,73.72,72.83,,,,,,,,,,,,,,,,,0,0
"2015-07-07 23:15:00",0,0,0,77.06,76.41,77.07,75.61,,,,,,,68.42,66.29,71.40,60.45,,71.63,71.22,71.86,70.50,,73.46,73.04,73.56,72.42,,,,,,,,,,,,,,,,,0,0
