time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-07-03 13:45:00",0,0,0,76.95,76.99,77.28,76.76,,,,,,,71.76,66.92,74.81,59.76,,66.45,64.07,67.00,58.40,,67.54,74.45,75.37,67.65,,,,,,,,,,,,,,,,,0,0
"2015-07-03 14:00:00",0,0,0,79.74,78.17,79.77,76.94,,,,,,,67.10,68.21,74.96,60.55,,66.43,64.37,66.83,58.59,,72.33,64.06,72.35,53.67,,,,,,,,,,,,,,,,,0,0
"2015-07-03 14:15:00",0,0,0,81.18,80.96,81.74,79.65,,,,,,,63.04,69.40,75.53,60.61,,66.78,64.50,66.82,58.80,,75.20,72.98,75.23,71.81,,,,,,,,,,,,,,,,,0,0
"2015-07-03 14:30:00",0,0,0,83.44,82.56,83.50,81.13,,,,,,,62.69,69.65,75.56,62.72,,66.88,64.58,67.00,58.97,,75.18,75.00,75.25,74.70,,,,,,,,,,,,,,,,,0,0
"2015-07-03 14:45:00",0,0,0,84.90,84.21,84.93,83.40,,,,,,,67.93,69.06,75.92,60.90,,67.20,64.72,67.40,58.96,,75.45,75.80,76.46,75.10,,,,,,,,,,,,,,,,,0,0
"2015-07-03 15:00:00",0,0,0,86.24,85.52,86.28,84.88,,,,,,,74.80,67.95,76.00,61.09,,65.93,64.93,67.42,59.21,,65.66,64.10,75.51,54.93,,,,,,,,,,,,,,,,,0,0
"2015-07-03 15:15:00",0,0,0,86.05,86.78,87.48,85.98,,,,,,,76.16,68.24,76.18,61.46,,62.43,64.71,67.16,59.52,,75.20,73.31,75.28,65.65,,,,,,,,,,,,,,,,,0,0
"2015-07-03 15:30:00",0,0,0,85.83,85.57,86.07,85.28,,,,,,,75.93,68.68,76.52,62.05,,59.74,64.53,67.11,59.53,,76.94,75.88,76.94,75.13,,,,,,,,,,,,,,,,,0,0
"2015-07-03 15:45:00",0,0,0,86.85,86.36,86.88,85.80,,,,,,,74.04,68.56,77.05,62.12,,64.66,64.95,67.41,59.63,,76.19,76.69,77.14,76.13,,,,,,,,,,,,,,,,,0,0
"2015-07-03 16:00:00",0,0,0,88.27,87.58,88.29,86.76,,,,,,,72.51,68.61,76.88,62.16,,65.43,65.66,68.03,59.97,,72.64,65.87,76.21,56.82,,,,,,,,,,,,,,,,,0,0
"2015-07-03 16:15:00",0,0,0,89.04,88.74,89.12,88.21,,,,,,,70.29,69.00,77.65,62.30,,66.23,65.53,67.94,60.13,,76.46,73.69,76.49,72.01,,,,,,,,,,,,,,,,,0,0
"2015-07-03 16:30:00",0,0,0,90.44,89.72,90.50,88.98,,,,,,,70.40,68.98,77.51,62.29,,66.49,65.59,68.10,60.16,,76.50,76.55,76.64,76.42,,,,,,,,,,,,,,,,,0,0
"2015-07-03 16:45:00",0,0,0,91.16,90.95,91.36,90.42,,,,,,,71.59,69.30,77.70,62.25,,67.23,65.71,67.79,60.16,,69.80,67.50,76.54,57.96,,,,,,,,,,,,,,,,,0,0
"2015-07-03 17:00:00",0,0,0,92.03,91.46,92.10,91.07,,,,,,,70.26,69.17,78.20,62.33,,65.73,65.76,67.92,60.22,,77.17,74.95,77.19,69.83,,,,,,,,,,,,,,,,,0,0
