time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-06-25 06:45:00",0,0,0,71.38,71.66,71.98,71.34,,,,,,,71.76,65.52,73.87,57.71,,63.57,62.88,65.01,56.89,,70.05,69.20,70.10,68.60,,,,,,,,,,,,,,,,,0,0
"2015-06-25 07:00:00",0,0,0,71.02,71.20,71.41,70.98,,,,,,,69.32,65.81,73.62,57.72,,63.85,62.98,65.03,56.85,,72.28,72.10,74.06,69.98,,,,,,,,,,,,,,,,,0,0
"2015-06-25 07:15:00",0,0,0,70.48,70.72,71.08,70.43,,,,,,,66.21,66.29,73.52,57.93,,64.29,62.91,64.92,56.85,,72.22,72.06,72.30,71.86,,,,,,,,,,,,,,,,,0,0
"2015-06-25 07:30:00",0,0,0,69.89,70.24,70.58,69.86,,,,,,,63.17,66.81,73.38,57.91,,63.62,63.29,65.63,56.85,,74.30,73.27,75.18,72.15,,,,,,,,,,,,,,,,,0,0
"2015-06-25 07:45:00",0,0,0,69.16,69.52,69.95,69.10,,,,,,,58.18,67.33,73.14,58.18,,57.75,62.00,64.63,56.63,,73.09,73.28,74.30,72.98,,,,,,,,,,,,,,,,,0,0
"2015-06-25 08:00:00",0,0,0,69.53,69.19,69.55,68.99,,,,,,,66.78,67.83,73.31,58.01,,63.49,62.30,64.53,56.66,,74.40,73.19,74.40,72.97,,,,,,,,,,,,,,,,,0,0
"2015-06-25 08:15:00",0,0,0,69.82,69.73,69.89,69.45,,,,,,,72.92,65.94,72.99,57.97,,64.17,63.15,65.00,56.79,,73.49,74.11,75.23,73.41,,,,,,,,,,,,,,,,,0,0
"2015-06-25 08:30:00",0,0,0,69.68,69.68,69.91,69.50,,,,,,,71.21,65.59,73.33,57.60,,63.72,62.96,65.14,56.79,,73.48,73.39,73.55,73.22,,,,,,,,,,,,,,,,,0,0
"2015-06-25 08:45:00",0,0,0,69.14,69.39,69.72,69.10,,,,,,,66.36,66.37,73.28,57.85,,64.26,62.80,64.53,56.68,,74.50,74.20,75.25,73.37,,,,,,,,,,,,,,,,,0,0
"2015-06-25 09:00:00",0,0,0,69.16,69.02,69.20,68.85,,,,,,,59.06,67.36,73.21,57.31,,62.44,62.85,65.22,56.62,,73.70,73.90,74.52,73.67,,,,,,,,,,,,,,,,,0,0
"2015-06-25 09:15:00",0,0,0,69.13,69.14,69.26,69.03,,,,,,,66.09,68.26,73.17,59.08,,56.66,62.15,64.63,56.52,,73.67,73.75,73.89,73.62,,,,,,,,,,,,,,,,,0,0
"2015-06-25 09:30:00",0,0,0,68.63,68.89,69.18,68.62,,,,,,,72.56,65.89,72.63,57.71,,62.64,62.98,65.75,56.69,,74.40,74.91,75.69,73.65,,,,,,,,,,,,,,,,,0,0
"2015-06-25 09:45:00",0,0,0,68.45,68.50,68.69,68.37,,,,,,,70.77,65.92,73.14,57.82,,62.77,63.07,65.47,56.53,,73.95,74.30,74.55,73.90,,,,,,,,,,,,,,,,,0,0
