time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-06-24 20:30:00",0,0,0,96.80,96.57,97.46,95.64,,,,,,,69.43,68.35,80.37,62.31,,57.86,61.52,66.51,57.34,,77.89,77.50,77.94,76.63,,,,,,,,,,,,,,,,,0,0
"2015-06-24 20:45:00",0,0,0,96.31,96.54,96.92,96.13,,,,,,,70.40,68.12,79.69,61.54,,61.30,61.32,66.25,57.10,,74.98,69.58,77.96,60.26,,,,,,,,,,,,,,,,,0,0
"2015-06-24 21:00:00",0,0,0,96.86,96.73,97.04,96.34,,,,,,,70.60,68.42,80.06,62.03,,65.12,62.22,66.25,56.88,,77.36,76.67,77.43,74.96,,,,,,,,,,,,,,,,,0,0
"2015-06-24 21:15:00",0,0,0,97.46,96.79,97.49,96.54,,,,,,,72.96,68.44,79.79,61.90,,65.23,62.28,66.08,56.71,,71.91,69.65,77.60,59.36,,,,,,,,,,,,,,,,,0,0
"2015-06-24 21:30:00",0,0,0,98.38,97.79,98.38,97.42,,,,,,,72.94,68.67,80.82,62.26,,61.95,62.29,66.33,57.32,,76.99,75.60,77.03,71.91,,,,,,,,,,,,,,,,,0,0
"2015-06-24 21:45:00",0,0,0,100.77,99.59,100.84,98.33,,,,,,,76.49,68.73,80.60,62.31,,59.91,61.97,66.57,57.85,,62.28,73.20,77.67,60.58,,,,,,,,,,,,,,,,,0,0
"2015-06-24 22:00:00",0,0,0,101.94,101.35,101.98,100.77,,,,,,,77.68,68.78,81.46,62.32,,58.77,61.87,66.76,57.62,,76.91,72.66,76.91,62.39,,,,,,,,,,,,,,,,,0,0
"2015-06-24 22:15:00",0,0,0,106.92,103.55,106.88,101.90,,,,,,,80.05,67.52,80.05,62.46,,58.83,62.04,66.92,57.95,,61.72,74.26,78.36,61.66,,,,,,,,,,,,,,,,,0,0
"2015-06-24 22:30:00",0,0,0,113.99,110.88,114.06,106.81,,,,,,,77.43,67.51,80.86,62.84,,59.35,62.46,67.24,58.19,,77.64,73.36,77.63,61.46,,,,,,,,,,,,,,,,,0,0
"2015-06-24 22:45:00",0,0,0,118.59,116.46,118.58,114.04,,,,,,,65.42,67.94,82.17,62.31,,72.08,67.95,72.12,59.03,,63.42,76.02,78.95,63.40,,,,,,,,,,,,,,,,,0,0
"2015-06-24 23:00:00",0,0,0,118.40,118.69,119.53,117.94,,,,,,,63.40,69.45,81.65,63.36,,70.50,68.13,73.09,62.21,,78.61,73.07,78.66,62.05,,,,,,,,,,,,,,,,,0,0
"2015-06-24 23:15:00",0,0,0,117.92,117.81,118.88,116.77,,,,,,,63.33,68.90,81.68,62.99,,66.10,67.49,72.75,61.72,,66.94,72.68,79.30,60.79,,,,,,,,,,,,,,,,,0,0
"2015-06-24 23:30:00",0,0,0,113.38,115.79,117.93,113.27,,,,,,,66.82,67.49,80.93,62.38,,62.91,66.40,71.42,61.72,,78.87,75.81,78.91,66.97,,,,,,,,,,,,,,,,,0,0
"2015-06-24 23:45:00",0,0,0,110.37,111.66,113.45,110.12,,,,,,,78.84,65.50,78.83,62.27,,61.35,65.69,70.80,61.30,,69.92,70.75,79.29,59.54,,,,,,,,,,,,,,,,,0,0
