time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-07-12 13:00:00",0,0,0,65.93,65.55,66.01,64.92,,,,,,,68.57,65.28,71.27,58.35,,66.78,64.67,66.93,60.04,,71.50,71.72,71.98,71.12,,,,,,,,,,,,,,,,,0,0
"2015-07-12 13:15:00",0,0,0,66.48,66.22,66.54,65.85,,,,,,,71.83,71.01,71.96,68.61,,65.78,64.93,67.55,60.14,,72.01,71.32,72.06,70.36,,,,,,,,,,,,,,,,,0,0
"2015-07-12 13:30:00",0,0,0,67.34,66.82,67.39,66.42,,,,,,,68.03,65.93,72.10,58.91,,61.76,66.21,67.58,60.41,,71.91,71.65,72.18,70.99,,,,,,,,,,,,,,,,,0,0
"2015-07-12 13:45:00",0,0,0,68.83,67.88,68.93,67.25,,,,,,,72.75,71.68,72.89,68.06,,67.66,65.71,67.80,61.77,,71.60,72.19,72.64,71.60,,,,,,,,,,,,,,,,,0,0
"2015-07-12 14:00:00",0,0,0,70.36,69.63,70.45,68.81,,,,,,,70.93,65.89,73.00,59.27,,66.25,65.14,67.89,60.70,,72.80,72.22,72.86,71.54,,,,,,,,,,,,,,,,,0,0
"2015-07-12 14:15:00",0,0,0,74.52,72.27,74.56,70.22,,,,,,,60.78,70.82,73.62,60.78,,63.55,66.16,68.06,60.98,,72.59,72.44,73.02,72.03,,,,,,,,,,,,,,,,,0,0
