time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-06-24 13:45:00",0,0,0,71.23,70.29,71.25,69.36,,,,,,,62.32,72.47,75.01,62.26,,60.47,58.86,61.63,52.32,,73.48,73.55,74.25,72.98,,,,,,,,,,,,,,,,,0,0
"2015-06-24 14:00:00",0,0,0,73.95,72.58,73.99,71.18,,,,,,,75.41,69.06,75.49,59.20,,61.92,59.63,61.92,52.77,,73.90,74.04,74.53,73.44,,,,,,,,,,,,,,,,,0,0
"2015-06-24 14:15:00",0,0,0,78.79,75.98,78.81,73.91,,,,,,,75.03,68.19,75.65,59.71,,53.19,58.79,62.31,52.80,,74.91,73.98,74.96,73.61,,,,,,,,,,,,,,,,,0,0
"2015-06-24 14:30:00",0,0,0,81.24,80.03,81.26,78.70,,,,,,,71.95,68.92,76.12,60.00,,61.47,59.54,62.50,52.99,,74.17,74.40,75.05,74.00,,,,,,,,,,,,,,,,,0,0
"2015-06-24 14:45:00",0,0,0,85.36,83.29,85.41,81.16,,,,,,,65.60,69.89,76.59,60.31,,62.89,60.39,63.02,53.74,,74.72,74.77,75.30,74.11,,,,,,,,,,,,,,,,,0,0
"2015-06-24 15:00:00",0,0,0,90.76,88.09,90.78,85.35,,,,,,,61.84,71.97,77.92,61.82,,55.29,59.92,63.46,54.18,,75.37,74.53,75.37,74.33,,,,,,,,,,,,,,,,,0,0
"2015-06-24 15:15:00",0,0,0,90.24,90.90,91.41,90.23,,,,,,,64.00,71.56,78.12,61.24,,62.87,60.68,63.82,54.85,,75.01,75.34,75.79,74.84,,,,,,,,,,,,,,,,,0,0
"2015-06-24 15:30:00",0,0,0,90.33,89.87,90.37,89.55,,,,,,,66.18,70.73,78.81,61.38,,64.09,61.54,64.30,55.33,,74.93,74.84,74.99,74.70,,,,,,,,,,,,,,,,,0,0
"2015-06-24 15:45:00",0,0,0,91.82,91.24,91.90,90.27,,,,,,,67.92,70.81,79.11,61.80,,56.53,60.80,64.44,55.51,,75.78,75.96,76.36,74.89,,,,,,,,,,,,,,,,,0,0
"2015-06-24 16:00:00",0,0,0,90.97,91.97,92.40,90.92,,,,,,,68.50,70.45,78.77,62.09,,63.40,61.06,64.69,55.64,,75.51,75.69,75.85,75.44,,,,,,,,,,,,,,,,,0,0
"2015-06-24 16:15:00",0,0,0,90.97,90.74,91.07,90.41,,,,,,,73.26,70.07,79.61,61.23,,63.85,61.76,64.43,55.74,,75.32,75.31,75.62,75.18,,,,,,,,,,,,,,,,,0,0
"2015-06-24 16:30:00",0,0,0,93.29,91.90,93.31,90.98,,,,,,,73.61,70.57,79.79,61.70,,58.51,61.57,64.91,55.86,,74.42,69.34,75.57,61.17,,,,,,,,,,,,,,,,,0,0
"2015-06-24 16:45:00",0,0,0,95.18,94.44,95.25,93.26,,,,,,,71.65,70.32,80.01,62.23,,59.20,60.69,65.10,56.24,,76.62,75.61,76.64,74.38,,,,,,,,,,,,,,,,,0,0
"2015-06-24 17:00:00",0,0,0,96.76,96.03,96.77,95.12,,,,,,,71.59,69.74,79.22,61.95,,64.02,61.96,65.12,56.06,,76.01,76.42,76.73,75.99,,,,,,,,,,,,,,,,,0,0
