time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-07-24 14:45:00",0,0,0,77.91,77.30,77.92,76.62,,,,,,,71.54,67.37,74.86,58.80,,64.32,62.19,66.13,54.30,,73.53,73.75,74.45,73.22,,,,,,,,,,,,,,,,,0,0
"2015-07-24 15:00:00",0,0,0,79.18,79.32,80.12,77.87,,,,,,,66.78,67.97,75.42,59.15,,60.04,62.48,65.84,54.75,,74.57,74.03,75.03,73.29,,,,,,,,,,,,,,,,,0,0
"2015-07-24 15:15:00",0,0,0,77.20,77.90,79.22,77.08,,,,,,,61.63,69.37,75.78,59.49,,62.08,61.11,65.73,55.04,,74.07,74.19,74.58,73.87,,,,,,,,,,,,,,,,,0,0
