time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-06-28 01:00:00",0,0,0,99.10,99.91,100.73,98.95,,,,,,,60.90,67.16,79.17,60.86,,65.94,66.41,70.43,60.92,,64.35,76.34,78.34,64.37,,,,,,,,,,,,,,,,,0,0
"2015-06-28 01:15:00",0,0,0,97.44,98.22,99.20,97.35,,,,,,,61.35,66.80,78.33,60.44,,61.00,65.05,69.48,60.52,,76.74,69.79,76.75,59.44,,,,,,,,,,,,,,,,,0,0
"2015-06-28 01:30:00",0,0,0,96.39,96.84,97.47,96.32,,,,,,,60.70,66.62,78.33,60.72,,68.13,65.41,69.36,60.30,,62.44,75.72,77.86,62.52,,,,,,,,,,,,,,,,,0,0
"2015-06-28 01:45:00",0,0,0,94.57,95.47,96.42,94.57,,,,,,,61.22,66.35,77.69,59.92,,67.89,66.20,70.06,60.00,,76.29,69.39,76.42,58.75,,,,,,,,,,,,,,,,,0,0
"2015-06-28 02:00:00",0,0,0,92.94,93.89,94.66,92.87,,,,,,,61.00,66.48,77.32,60.54,,61.66,65.42,68.96,59.89,,76.85,76.73,76.90,76.31,,,,,,,,,,,,,,,,,0,0
"2015-06-28 02:15:00",0,0,0,92.51,92.33,93.00,91.64,,,,,,,60.54,65.86,76.38,60.25,,67.02,64.50,68.25,59.45,,76.64,76.75,76.92,76.53,,,,,,,,,,,,,,,,,0,0
"2015-06-28 02:30:00",0,0,0,89.45,91.42,92.91,89.45,,,,,,,60.49,66.06,76.28,60.08,,67.29,65.49,68.18,59.29,,78.07,77.60,78.13,76.62,,,,,,,,,,,,,,,,,0,0
"2015-06-28 02:45:00",0,0,0,86.42,87.90,89.55,86.38,,,,,,,60.28,65.82,75.71,59.90,,61.55,65.16,67.95,59.08,,78.46,78.52,79.12,78.06,,,,,,,,,,,,,,,,,0,0
"2015-06-28 03:00:00",0,0,0,84.34,85.34,86.49,84.29,,,,,,,63.72,65.85,75.46,59.63,,66.21,64.03,67.63,58.63,,78.29,77.81,78.44,77.20,,,,,,,,,,,,,,,,,0,0
"2015-06-28 03:15:00",0,0,0,82.35,83.30,84.34,82.28,,,,,,,65.76,65.79,75.20,59.27,,66.47,64.86,67.47,58.29,,79.15,78.61,79.20,78.25,,,,,,,,,,,,,,,,,0,0
"2015-06-28 03:30:00",0,0,0,80.81,81.46,82.37,80.74,,,,,,,66.55,65.67,74.59,59.15,,60.84,64.46,67.17,58.29,,78.63,78.85,79.31,78.56,,,,,,,,,,,,,,,,,0,0
"2015-06-28 03:45:00",0,0,0,79.68,80.29,80.83,79.67,,,,,,,68.90,66.50,74.86,59.60,,65.53,63.54,66.90,58.15,,78.63,78.92,79.54,78.56,,,,,,,,,,,,,,,,,0,0
"2015-06-28 04:00:00",0,0,0,78.33,79.05,79.76,78.32,,,,,,,71.05,66.38,74.81,59.24,,65.88,64.35,66.85,57.70,,79.18,78.69,79.21,78.51,,,,,,,,,,,,,,,,,0,0
