time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-07-23 19:30:00",0,0,0,87.66,87.71,88.00,87.44,,,,,,,74.86,67.57,76.88,62.58,,66.54,63.83,67.93,58.63,,76.28,76.22,76.34,76.10,,,,,,,,,,,,,,,,,0,0
"2015-07-23 19:45:00",0,0,0,88.85,87.86,88.88,87.54,,,,,,,75.07,67.58,76.21,62.64,,62.37,63.39,67.21,58.66,,76.55,76.42,76.58,76.26,,,,,,,,,,,,,,,,,0,0
"2015-07-23 20:00:00",0,0,0,88.48,88.21,89.08,87.57,,,,,,,76.73,67.78,76.74,62.62,,59.67,62.55,66.48,58.43,,76.63,76.58,76.64,76.48,,,,,,,,,,,,,,,,,0,0
