time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-07-09 09:15:00",0,0,0,61.32,61.35,61.60,61.11,,,,,,,71.16,71.24,71.42,71.08,,66.70,64.76,68.37,59.69,,72.93,73.01,73.16,72.85,,,,,,,,,,,,,,,,,0,0
"2015-07-09 09:30:00",0,0,0,61.19,61.25,61.45,61.06,,,,,,,71.16,71.21,71.39,71.05,,64.14,65.43,68.40,59.78,,72.93,72.83,73.00,72.71,,,,,,,,,,,,,,,,,0,0
"2015-07-09 09:45:00",0,0,0,60.90,61.05,61.33,60.82,,,,,,,70.89,71.00,71.27,70.82,,64.32,66.72,68.08,64.13,,72.98,73.02,73.16,72.78,,,,,,,,,,,,,,,,,0,0
"2015-07-09 10:00:00",0,0,0,59.38,60.22,60.97,59.26,,,,,,,70.65,70.85,71.18,70.50,,67.42,64.86,67.56,59.66,,72.69,72.73,73.07,72.56,,,,,,,,,,,,,,,,,0,0
"2015-07-09 10:15:00",0,0,0,58.91,58.92,59.37,58.64,,,,,,,70.43,70.54,70.75,70.35,,65.76,64.91,67.93,59.58,,72.88,72.90,73.09,72.64,,,,,,,,,,,,,,,,,0,0
"2015-07-09 10:30:00",0,0,0,58.25,58.68,59.13,58.17,,,,,,,70.62,70.58,70.79,70.38,,61.25,65.72,67.76,59.45,,72.46,72.75,73.09,72.39,,,,,,,,,,,,,,,,,0,0
"2015-07-09 10:45:00",0,0,0,57.83,58.03,58.36,57.80,,,,,,,70.36,70.49,70.70,70.28,,66.98,65.47,67.11,61.24,,72.85,72.57,72.88,72.33,,,,,,,,,,,,,,,,,0,0
"2015-07-09 11:00:00",0,0,0,58.96,58.27,59.11,57.58,,,,,,,70.47,70.40,70.57,70.22,,65.76,64.14,67.41,58.98,,72.86,72.84,72.98,72.73,,,,,,,,,,,,,,,,,0,0
"2015-07-09 11:15:00",0,0,0,58.95,59.15,59.42,58.79,,,,,,,70.38,70.41,70.62,70.21,,62.63,65.02,67.55,59.10,,72.28,72.77,73.07,72.23,,,,,,,,,,,,,,,,,0,0
"2015-07-09 11:30:00",0,0,0,58.74,58.82,59.03,58.67,,,,,,,70.45,70.45,70.67,70.28,,67.31,65.76,67.49,62.57,,72.11,72.18,72.34,72.06,,,,,,,,,,,,,,,,,0,0
"2015-07-09 11:45:00",0,0,0,57.54,58.21,58.81,57.46,,,,,,,70.11,70.26,70.55,69.99,,67.18,66.02,67.69,63.72,,69.29,71.22,72.34,69.27,,,,,,,,,,,,,,,,,0,0
"2015-07-09 12:00:00",0,0,0,57.28,57.27,57.62,57.01,,,,,,,70.02,70.10,70.40,69.89,,66.61,65.97,67.56,63.85,,69.68,68.55,69.71,67.75,,,,,,,,,,,,,,,,,0,0
"2015-07-09 12:15:00",0,0,0,58.72,57.76,58.89,57.13,,,,,,,70.31,70.19,70.45,69.89,,66.69,65.90,67.22,64.02,,70.19,69.81,70.46,68.98,,,,,,,,,,,,,,,,,0,0
