time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-07-06 06:30:00",0,0,0,67.82,67.71,67.85,67.60,,,,,,,71.40,66.74,71.47,60.00,,60.00,62.77,65.84,57.60,,77.01,77.12,77.38,76.96,,,,,,,,,,,,,,,,,0,0
"2015-07-06 06:45:00",0,0,0,67.62,67.74,67.86,67.59,,,,,,,66.90,66.73,72.37,59.77,,60.49,62.06,65.57,57.55,,76.98,76.98,77.09,76.88,,,,,,,,,,,,,,,,,0,0
"2015-07-06 07:00:00",0,0,0,67.24,67.49,67.66,67.24,,,,,,,66.71,69.83,72.39,66.67,,62.60,62.41,65.62,57.67,,77.02,76.94,77.08,76.84,,,,,,,,,,,,,,,,,0,0
"2015-07-06 07:15:00",0,0,0,66.75,66.98,67.30,66.70,,,,,,,69.95,65.68,70.01,59.84,,63.90,62.68,65.40,57.55,,76.82,76.92,77.12,76.78,,,,,,,,,,,,,,,,,0,0
"2015-07-06 07:30:00",0,0,0,66.62,66.69,66.83,66.57,,,,,,,65.54,67.52,72.41,59.96,,64.65,62.91,65.69,57.58,,76.74,76.79,76.87,76.69,,,,,,,,,,,,,,,,,0,0
"2015-07-06 07:45:00",0,0,0,66.12,66.43,66.69,66.10,,,,,,,71.68,68.55,71.79,65.57,,65.23,63.04,65.78,57.65,,76.63,76.72,76.79,76.63,,,,,,,,,,,,,,,,,0,0
"2015-07-06 08:00:00",0,0,0,65.65,65.84,66.17,65.59,,,,,,,67.19,66.01,72.03,59.58,,58.46,62.36,65.36,57.55,,76.63,76.72,76.88,76.60,,,,,,,,,,,,,,,,,0,0
"2015-07-06 08:15:00",0,0,0,65.13,65.43,65.71,65.08,,,,,,,63.11,69.48,71.95,63.11,,60.98,62.10,65.65,57.43,,76.62,76.61,76.68,76.54,,,,,,,,,,,,,,,,,0,0
"2015-07-06 08:30:00",0,0,0,64.54,64.83,65.16,64.43,,,,,,,69.51,65.54,69.51,59.38,,62.38,62.29,65.31,57.33,,76.55,76.55,76.63,76.49,,,,,,,,,,,,,,,,,0,0
"2015-07-06 08:45:00",0,0,0,63.86,64.13,64.52,63.81,,,,,,,63.25,67.53,71.69,59.27,,63.48,62.69,65.77,57.43,,76.52,76.49,76.58,76.43,,,,,,,,,,,,,,,,,0,0
"2015-07-06 09:00:00",0,0,0,63.59,63.77,63.93,63.52,,,,,,,70.21,67.13,70.35,63.19,,64.46,62.62,65.40,57.25,,76.38,76.46,76.60,76.33,,,,,,,,,,,,,,,,,0,0
"2015-07-06 09:15:00",0,0,0,62.86,63.07,63.60,62.80,,,,,,,64.51,66.98,71.08,59.10,,64.68,62.69,65.61,57.16,,76.25,76.31,76.40,76.22,,,,,,,,,,,,,,,,,0,0
"2015-07-06 09:30:00",0,0,0,62.97,62.70,63.16,62.28,,,,,,,70.11,67.30,70.21,64.54,,62.80,62.69,65.45,57.07,,76.18,76.22,76.31,76.11,,,,,,,,,,,,,,,,,0,0
"2015-07-06 09:45:00",0,0,0,62.70,62.86,63.04,62.68,,,,,,,64.73,67.00,70.81,59.23,,57.54,62.21,65.65,57.01,,76.09,76.14,76.23,76.05,,,,,,,,,,,,,,,,,0,0
