time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-06-28 17:45:00",0,0,0,91.28,91.40,91.77,90.43,,,,,,,62.83,68.91,79.79,62.37,,60.70,65.72,69.90,60.77,,77.11,77.15,77.27,77.05,,,,,,,,,,,,,,,,,0,0
"2015-06-28 18:00:00",0,0,0,92.31,91.53,92.35,90.99,,,,,,,62.85,68.75,80.08,62.35,,67.94,65.96,69.32,60.52,,79.17,78.04,79.20,77.06,,,,,,,,,,,,,,,,,0,0
"2015-06-28 18:15:00",0,0,0,93.27,92.85,93.29,92.29,,,,,,,62.89,68.68,79.89,62.53,,68.57,66.65,69.51,61.10,,78.00,78.44,79.20,77.96,,,,,,,,,,,,,,,,,0,0
"2015-06-28 18:30:00",0,0,0,94.53,93.89,94.62,93.22,,,,,,,63.19,69.23,80.30,62.73,,64.17,66.71,70.21,61.29,,77.87,77.90,78.06,77.76,,,,,,,,,,,,,,,,,0,0
"2015-06-28 18:45:00",0,0,0,93.93,94.07,94.55,93.65,,,,,,,62.65,68.41,79.92,62.61,,63.66,65.58,70.40,60.93,,77.94,77.89,78.01,77.80,,,,,,,,,,,,,,,,,0,0
"2015-06-28 19:00:00",0,0,0,93.77,94.03,94.57,93.46,,,,,,,62.70,68.65,80.58,62.45,,68.62,66.67,70.21,61.17,,79.64,78.86,79.72,77.89,,,,,,,,,,,,,,,,,0,0
"2015-06-28 19:15:00",0,0,0,94.09,93.97,94.28,93.58,,,,,,,63.41,68.62,79.97,62.50,,70.14,66.85,70.31,61.23,,78.93,79.15,79.68,78.87,,,,,,,,,,,,,,,,,0,0
"2015-06-28 19:30:00",0,0,0,94.91,94.52,94.95,94.01,,,,,,,63.71,68.63,79.91,62.92,,63.67,66.50,70.69,61.27,,78.92,79.00,79.10,78.90,,,,,,,,,,,,,,,,,0,0
"2015-06-28 19:45:00",0,0,0,96.23,95.67,96.24,94.87,,,,,,,63.98,68.59,80.17,63.11,,61.93,65.89,70.99,61.50,,79.14,79.03,79.17,78.90,,,,,,,,,,,,,,,,,0,0
"2015-06-28 20:00:00",0,0,0,96.66,96.68,97.08,96.21,,,,,,,65.11,68.26,79.88,62.66,,69.38,66.61,70.86,61.61,,79.50,79.31,79.54,79.07,,,,,,,,,,,,,,,,,0,0
"2015-06-28 20:15:00",0,0,0,97.79,97.43,98.06,96.60,,,,,,,67.35,68.69,80.27,63.38,,70.24,67.06,71.01,61.90,,79.55,79.58,79.68,79.47,,,,,,,,,,,,,,,,,0,0
"2015-06-28 20:30:00",0,0,0,98.61,98.27,98.83,97.77,,,,,,,73.82,67.54,79.67,63.12,,67.07,67.03,71.44,61.77,,79.99,79.75,80.03,79.54,,,,,,,,,,,,,,,,,0,0
"2015-06-28 20:45:00",0,0,0,99.26,98.91,99.32,98.54,,,,,,,77.89,66.52,77.91,63.25,,63.57,66.33,71.38,61.80,,80.15,80.06,80.14,79.97,,,,,,,,,,,,,,,,,0,0
"2015-06-28 21:00:00",0,0,0,99.88,99.68,100.03,99.20,,,,,,,67.10,67.06,80.24,63.15,,62.65,66.25,71.91,62.38,,80.44,80.33,80.49,80.10,,,,,,,,,,,,,,,,,0,0
