time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-08-02 12:30:00",0,0,0,65.42,65.44,65.63,65.28,,,,,,,60.93,67.61,71.79,57.99,,57.13,60.54,64.60,53.99,,72.96,73.48,74.00,72.37,,,,,,,,,,,,,,,,,0,0
"2015-08-02 12:45:00",0,0,0,65.05,65.24,65.45,65.03,,,,,,,71.38,67.55,71.45,60.90,,58.21,59.15,63.35,53.88,,73.94,73.42,74.13,72.47,,,,,,,,,,,,,,,,,0,0
"2015-08-02 13:00:00",0,0,0,65.32,65.08,65.35,64.93,,,,,,,67.43,65.57,71.79,57.97,,61.35,60.48,64.61,54.16,,73.97,73.44,74.02,72.70,,,,,,,,,,,,,,,,,0,0
