time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-08-15 18:30:00",0,0,0,92.07,91.82,92.24,91.07,,,,,,,63.97,70.09,80.33,63.79,,62.70,64.29,67.82,58.76,,77.30,76.54,77.45,75.95,,,,,,,,,,,,,,,,,0,0
"2015-08-15 18:45:00",0,0,0,93.01,92.61,93.14,91.98,,,,,,,62.97,69.65,79.86,62.82,,59.00,63.48,68.44,58.98,,67.02,76.33,77.37,67.05,,,,,,,,,,,,,,,,,0,0
