time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-07-03 17:15:00",0,0,0,93.37,92.60,93.38,91.98,,,,,,,69.02,69.14,78.36,62.31,,60.57,65.36,68.30,60.25,,75.13,77.05,77.34,75.23,,,,,,,,,,,,,,,,,0,0
"2015-07-03 17:30:00",0,0,0,93.05,93.14,93.54,92.81,,,,,,,69.03,68.95,77.90,62.64,,66.64,65.92,69.20,60.41,,74.72,67.37,75.08,59.49,,,,,,,,,,,,,,,,,0,0
"2015-07-03 17:45:00",0,0,0,93.59,93.55,93.89,92.99,,,,,,,69.96,69.12,78.62,62.68,,67.25,66.18,69.03,60.54,,76.93,76.32,77.02,74.67,,,,,,,,,,,,,,,,,0,0
"2015-07-03 18:00:00",0,0,0,94.53,94.12,94.59,93.48,,,,,,,71.68,69.27,78.71,62.66,,67.50,66.18,68.61,60.62,,72.85,69.53,77.09,60.62,,,,,,,,,,,,,,,,,0,0
"2015-07-03 18:15:00",0,0,0,93.44,94.41,94.77,93.39,,,,,,,71.72,69.16,78.71,62.95,,63.42,66.02,68.49,60.55,,77.33,76.11,77.36,72.80,,,,,,,,,,,,,,,,,0,0
"2015-07-03 18:30:00",0,0,0,93.41,93.12,93.49,92.67,,,,,,,71.63,68.84,78.41,62.73,,64.46,65.46,69.59,60.52,,72.54,70.12,77.55,61.12,,,,,,,,,,,,,,,,,0,0
"2015-07-03 18:45:00",0,0,0,93.93,93.75,94.12,93.35,,,,,,,71.49,68.86,78.44,63.11,,67.55,66.37,69.70,60.85,,77.59,76.26,77.63,72.51,,,,,,,,,,,,,,,,,0,0
"2015-07-03 19:00:00",0,0,0,95.69,94.82,95.76,93.85,,,,,,,73.85,68.90,77.82,63.23,,68.32,66.59,69.53,61.14,,75.51,70.38,77.81,61.85,,,,,,,,,,,,,,,,,0,0
"2015-07-03 19:15:00",0,0,0,95.26,95.57,95.84,95.02,,,,,,,71.99,69.00,79.47,63.50,,65.37,66.62,69.68,61.13,,70.69,76.90,78.17,70.70,,,,,,,,,,,,,,,,,0,0
"2015-07-03 19:30:00",0,0,0,95.06,95.27,95.74,94.99,,,,,,,71.84,68.43,76.95,63.59,,61.27,65.49,69.24,60.86,,77.06,69.48,77.09,61.61,,,,,,,,,,,,,,,,,0,0
"2015-07-03 19:45:00",0,0,0,95.46,95.32,96.15,94.78,,,,,,,70.39,68.01,77.47,63.04,,67.97,66.28,70.11,61.08,,62.79,74.51,78.52,62.09,,,,,,,,,,,,,,,,,0,0
"2015-07-03 20:00:00",0,0,0,95.65,95.36,95.80,95.07,,,,,,,71.06,67.84,75.87,63.33,,68.17,66.72,69.94,61.17,,78.12,72.80,78.12,61.97,,,,,,,,,,,,,,,,,0,0
"2015-07-03 20:15:00",0,0,0,96.00,95.90,96.35,95.49,,,,,,,70.55,67.92,76.87,63.15,,66.65,66.84,70.55,61.29,,67.16,71.19,78.88,61.28,,,,,,,,,,,,,,,,,0,0
"2015-07-03 20:30:00",0,0,0,97.14,96.65,97.13,95.87,,,,,,,68.68,68.14,76.84,63.88,,62.01,65.89,70.14,61.30,,78.89,75.80,78.88,67.11,,,,,,,,,,,,,,,,,0,0
