time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-07-26 10:15:00",0,0,0,63.11,63.06,63.32,62.76,,,,,,,66.67,66.31,71.57,57.94,,58.22,59.22,64.17,53.55,,74.62,74.70,74.83,74.56,,,,,,,,,,,,,,,,,0,0
"2015-07-26 10:30:00",0,0,0,64.88,63.46,64.95,62.83,,,,,,,72.01,70.56,72.10,66.63,,62.04,60.39,64.11,53.69,,74.47,74.53,74.65,74.43,,,,,,,,,,,,,,,,,0,0
