time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-07-23 15:15:00",0,0,0,78.28,78.84,79.92,78.28,,,,,,,75.22,68.23,75.35,60.64,,64.12,61.94,64.91,55.84,,73.90,72.56,73.92,72.03,,,,,,,,,,,,,,,,,0,0
"2015-07-23 15:30:00",0,0,0,78.36,78.29,78.44,78.17,,,,,,,74.21,68.12,75.78,60.53,,64.69,62.33,65.53,55.91,,72.98,73.80,74.36,72.90,,,,,,,,,,,,,,,,,0,0
"2015-07-23 15:45:00",0,0,0,79.11,78.74,79.18,78.33,,,,,,,68.54,69.53,76.25,61.06,,57.60,61.99,65.15,56.24,,74.31,73.17,74.45,72.05,,,,,,,,,,,,,,,,,0,0
