time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-08-01 06:30:00",0,0,0,76.87,76.90,76.99,76.78,,,,,,,70.45,67.47,75.35,59.10,,64.84,62.07,64.90,55.07,,77.82,77.50,78.62,76.28,,,,,,,,,,,,,,,,,0,0
"2015-08-01 06:45:00",0,0,0,76.19,76.45,76.90,76.13,,,,,,,70.47,67.28,75.15,58.96,,55.70,61.46,65.36,54.96,,76.22,76.60,77.85,76.21,,,,,,,,,,,,,,,,,0,0
"2015-08-01 07:00:00",0,0,0,75.37,75.81,76.22,75.35,,,,,,,69.24,67.19,75.03,58.77,,63.05,61.26,65.31,54.69,,76.47,77.09,78.25,76.17,,,,,,,,,,,,,,,,,0,0
"2015-08-01 07:15:00",0,0,0,74.93,75.30,75.50,74.91,,,,,,,66.88,67.19,74.98,58.55,,63.67,61.87,65.27,54.72,,76.00,76.18,76.49,75.97,,,,,,,,,,,,,,,,,0,0
"2015-08-01 07:30:00",0,0,0,73.43,74.37,74.97,73.37,,,,,,,65.48,67.13,74.59,58.37,,56.76,60.52,64.68,54.32,,76.35,76.82,78.08,75.95,,,,,,,,,,,,,,,,,0,0
"2015-08-01 07:45:00",0,0,0,71.64,72.39,73.46,71.62,,,,,,,64.59,67.20,73.99,58.72,,62.05,61.33,65.31,54.02,,75.92,76.06,76.37,75.88,,,,,,,,,,,,,,,,,0,0
"2015-08-01 08:00:00",0,0,0,70.15,70.81,71.69,70.07,,,,,,,60.87,67.40,73.67,57.90,,62.54,61.36,64.34,53.53,,76.20,76.59,77.62,75.84,,,,,,,,,,,,,,,,,0,0
