time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-07-01 19:00:00",0,0,0,95.74,95.46,95.76,95.18,,,,,,,77.35,67.93,78.53,61.56,,50.13,49.87,50.33,49.56,,70.10,66.79,76.38,58.08,,,,,,,,,,,,,,,,,0,0
"2015-07-01 19:15:00",0,0,0,97.24,96.36,97.24,95.68,,,,,,,76.62,68.88,79.23,62.31,,51.00,50.55,51.18,50.01,,76.41,74.50,76.37,70.10,,,,,,,,,,,,,,,,,0,0
"2015-07-01 19:30:00",0,0,0,98.64,97.95,98.72,97.13,,,,,,,76.92,68.95,79.63,62.93,,52.07,51.36,52.04,50.75,,77.68,76.28,77.76,75.11,,,,,,,,,,,,,,,,,0,0
"2015-07-01 19:45:00",0,0,0,99.54,99.14,99.61,98.62,,,,,,,78.27,68.89,78.82,62.95,,52.05,52.11,52.51,51.74,,64.28,72.05,77.79,60.64,,,,,,,,,,,,,,,,,0,0
"2015-07-01 20:00:00",0,0,0,98.79,99.30,99.73,98.69,,,,,,,77.88,68.46,79.19,62.33,,52.49,52.18,52.55,51.82,,76.67,73.31,76.69,64.27,,,,,,,,,,,,,,,,,0,0
"2015-07-01 20:15:00",0,0,0,99.97,99.16,99.97,98.72,,,,,,,79.30,68.20,79.51,62.99,,52.72,52.67,53.26,52.20,,77.70,77.06,77.74,76.47,,,,,,,,,,,,,,,,,0,0
"2015-07-01 20:30:00",0,0,0,101.05,100.79,101.15,99.92,,,,,,,79.40,67.99,79.38,62.27,,53.63,53.20,53.83,52.55,,75.20,70.20,77.85,61.91,,,,,,,,,,,,,,,,,0,0
"2015-07-01 20:45:00",0,0,0,102.42,101.91,102.50,101.02,,,,,,,76.17,67.65,79.46,63.56,,53.95,53.81,54.32,53.29,,78.10,77.04,78.12,75.15,,,,,,,,,,,,,,,,,0,0
"2015-07-01 21:00:00",0,0,0,102.26,102.21,102.48,101.85,,,,,,,74.25,67.65,79.02,62.39,,54.49,54.00,54.60,53.56,,72.90,71.35,78.44,62.06,,,,,,,,,,,,,,,,,0,0
"2015-07-01 21:15:00",0,0,0,105.94,103.76,105.98,102.25,,,,,,,69.63,67.69,78.98,63.69,,54.57,54.40,54.82,53.97,,78.67,76.90,78.69,72.85,,,,,,,,,,,,,,,,,0,0
"2015-07-01 21:30:00",0,0,0,106.15,106.19,106.55,105.85,,,,,,,63.49,67.68,78.51,63.35,,54.41,54.37,54.81,54.06,,75.57,70.61,78.91,62.06,,,,,,,,,,,,,,,,,0,0
"2015-07-01 21:45:00",0,0,0,103.01,103.76,106.15,102.85,,,,,,,64.20,68.44,78.09,63.46,,55.10,54.94,55.33,54.29,,77.58,78.09,79.24,75.57,,,,,,,,,,,,,,,,,0,0
"2015-07-01 22:00:00",0,0,0,104.17,103.91,104.85,102.89,,,,,,,64.82,67.88,77.62,62.86,,54.82,54.84,55.27,54.51,,77.33,69.86,77.57,61.83,,,,,,,,,,,,,,,,,0,0
"2015-07-01 22:15:00",0,0,0,108.05,106.48,108.06,104.21,,,,,,,66.95,67.51,77.23,63.60,,55.05,54.96,55.38,54.50,,67.40,77.71,79.58,67.41,,,,,,,,,,,,,,,,,0,0
