time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-07-22 22:30:00",0,0,0,101.76,97.58,101.73,93.21,,,,,,,71.78,67.35,75.20,62.52,,64.43,62.80,65.90,58.84,,76.55,76.49,76.59,76.41,,,,,,,,,,,,,,,,,0,0
"2015-07-22 22:45:00",0,0,0,108.75,105.24,109.12,101.71,,,,,,,71.45,67.32,75.19,63.08,,61.64,62.75,66.15,59.28,,76.68,76.56,76.72,76.47,,,,,,,,,,,,,,,,,0,0
"2015-07-22 23:00:00",0,0,0,112.92,111.80,113.18,108.65,,,,,,,69.98,67.16,75.33,62.97,,60.35,62.63,66.22,59.41,,77.01,76.86,77.03,76.67,,,,,,,,,,,,,,,,,0,0
