time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-07-04 15:30:00",0,0,0,89.08,90.09,91.80,89.01,,,,,,,67.94,68.96,77.00,62.21,,59.24,64.30,67.47,59.07,,75.23,75.50,75.90,74.80,,,,,,,,,,,,,,,,,0,0
"2015-07-04 15:45:00",0,0,0,88.23,88.52,89.12,88.15,,,,,,,67.14,68.35,76.85,61.64,,65.22,64.56,67.72,59.12,,62.35,69.56,77.49,56.82,,,,,,,,,,,,,,,,,0,0
"2015-07-04 16:00:00",0,0,0,88.44,88.29,88.52,88.10,,,,,,,67.74,68.40,76.72,62.26,,65.53,64.89,67.41,59.42,,71.84,70.39,73.44,62.38,,,,,,,,,,,,,,,,,0,0
"2015-07-04 16:15:00",0,0,0,88.67,88.66,88.87,88.35,,,,,,,67.27,68.95,77.34,62.31,,67.06,64.87,67.10,59.29,,77.04,75.89,77.24,71.82,,,,,,,,,,,,,,,,,0,0
"2015-07-04 16:30:00",0,0,0,88.46,88.48,88.69,88.31,,,,,,,65.55,69.03,77.22,62.28,,62.63,65.24,67.86,59.36,,70.00,66.29,77.10,57.69,,,,,,,,,,,,,,,,,0,0
"2015-07-04 16:45:00",0,0,0,88.30,88.38,88.67,88.03,,,,,,,64.66,68.67,77.37,62.26,,64.73,64.38,68.10,59.63,,77.29,73.89,77.36,69.93,,,,,,,,,,,,,,,,,0,0
"2015-07-04 17:00:00",0,0,0,89.14,88.83,89.20,88.17,,,,,,,66.20,68.24,76.93,62.31,,66.60,65.37,68.22,59.83,,72.18,68.00,77.37,58.85,,,,,,,,,,,,,,,,,0,0
"2015-07-04 17:15:00",0,0,0,90.05,89.52,90.10,89.08,,,,,,,65.22,68.88,78.06,62.34,,66.99,65.50,67.64,60.04,,77.25,76.03,77.93,72.20,,,,,,,,,,,,,,,,,0,0
"2015-07-04 17:30:00",0,0,0,90.73,90.40,90.76,89.96,,,,,,,62.84,68.68,77.19,62.31,,62.31,65.60,68.80,59.93,,74.31,68.85,78.48,59.35,,,,,,,,,,,,,,,,,0,0
"2015-07-04 17:45:00",0,0,0,92.07,91.48,92.10,90.63,,,,,,,63.23,68.54,77.91,62.66,,66.36,64.71,68.50,59.94,,77.06,76.39,77.44,74.31,,,,,,,,,,,,,,,,,0,0
"2015-07-04 18:00:00",0,0,0,92.61,92.23,92.62,92.00,,,,,,,64.09,68.32,77.73,62.90,,66.87,65.96,69.19,60.35,,72.17,66.73,77.01,60.48,,,,,,,,,,,,,,,,,0,0
"2015-07-04 18:15:00",0,0,0,92.80,92.84,93.21,92.55,,,,,,,63.96,68.51,77.88,62.60,,69.24,66.06,69.31,60.40,,60.90,73.25,77.94,60.87,,,,,,,,,,,,,,,,,0,0
"2015-07-04 18:30:00",0,0,0,94.63,93.62,94.65,92.66,,,,,,,62.84,68.87,78.38,62.82,,61.92,65.57,69.29,60.33,,77.01,72.02,77.05,60.89,,,,,,,,,,,,,,,,,0,0
"2015-07-04 18:45:00",0,0,0,94.72,94.76,95.10,94.57,,,,,,,64.04,67.94,77.06,62.82,,67.35,65.27,69.70,60.54,,70.60,70.22,77.94,60.94,,,,,,,,,,,,,,,,,0,0
