time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-06-24 07:00:00",0,0,0,76.15,76.25,76.48,75.84,,,,,,,74.54,67.69,75.97,58.77,,57.33,59.89,62.78,53.29,,73.37,72.42,75.06,69.20,,,,,,,,,,,,,,,,,0,0
"2015-06-24 07:15:00",0,0,0,74.89,75.39,76.15,74.81,,,,,,,72.99,67.51,75.78,58.46,,60.99,58.22,62.57,52.66,,74.62,72.71,74.62,71.93,,,,,,,,,,,,,,,,,0,0
"2015-06-24 07:30:00",0,0,0,73.75,74.35,74.89,73.71,,,,,,,69.82,67.45,75.30,58.03,,61.38,59.49,62.34,52.38,,73.46,74.50,75.35,73.44,,,,,,,,,,,,,,,,,0,0
"2015-06-24 07:45:00",0,0,0,73.27,73.57,73.88,73.20,,,,,,,67.80,67.58,74.95,58.36,,55.14,59.15,62.16,52.50,,74.88,73.62,75.15,72.85,,,,,,,,,,,,,,,,,0,0
"2015-06-24 08:00:00",0,0,0,71.30,72.24,73.35,71.30,,,,,,,60.83,68.37,74.67,57.67,,60.35,58.12,61.96,52.03,,74.00,74.49,75.47,73.65,,,,,,,,,,,,,,,,,0,0
"2015-06-24 08:15:00",0,0,0,70.08,70.56,71.35,70.05,,,,,,,60.05,69.04,74.25,59.99,,61.35,59.25,61.76,52.05,,73.29,73.44,74.00,73.22,,,,,,,,,,,,,,,,,0,0
"2015-06-24 08:30:00",0,0,0,68.82,69.38,70.13,68.73,,,,,,,73.96,67.74,74.04,57.47,,52.17,58.19,61.84,51.74,,74.86,74.14,75.51,73.19,,,,,,,,,,,,,,,,,0,0
"2015-06-24 08:45:00",0,0,0,68.10,68.61,68.98,68.08,,,,,,,73.21,66.46,74.06,57.40,,60.28,58.32,61.49,51.56,,73.60,73.96,74.93,73.56,,,,,,,,,,,,,,,,,0,0
"2015-06-24 09:00:00",0,0,0,68.44,68.13,68.60,67.85,,,,,,,71.11,66.90,73.99,57.81,,61.27,59.03,61.65,51.80,,75.26,74.01,75.40,73.44,,,,,,,,,,,,,,,,,0,0
"2015-06-24 09:15:00",0,0,0,67.77,68.01,68.44,67.72,,,,,,,65.35,67.74,73.84,58.24,,55.84,57.65,61.57,51.97,,74.53,74.07,75.25,73.63,,,,,,,,,,,,,,,,,0,0
"2015-06-24 09:30:00",0,0,0,67.69,67.77,67.97,67.54,,,,,,,59.04,69.92,73.86,59.04,,60.25,58.76,61.55,51.54,,75.01,74.49,75.13,73.84,,,,,,,,,,,,,,,,,0,0
"2015-06-24 09:45:00",0,0,0,67.43,67.51,67.71,67.31,,,,,,,73.75,67.92,73.89,57.54,,57.01,58.86,61.35,51.65,,73.82,74.35,75.44,73.75,,,,,,,,,,,,,,,,,0,0
"2015-06-24 10:00:00",0,0,0,69.58,67.95,69.63,67.37,,,,,,,73.80,66.92,73.89,58.02,,60.45,57.70,61.50,51.97,,73.80,73.77,73.90,73.67,,,,,,,,,,,,,,,,,0,0
"2015-06-24 10:15:00",0,0,0,70.03,69.96,70.24,69.57,,,,,,,71.76,67.40,74.57,58.57,,60.82,59.26,61.90,52.41,,74.47,74.62,75.52,73.67,,,,,,,,,,,,,,,,,0,0
