time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-06-24 17:15:00",0,0,0,98.00,97.37,98.00,96.71,,,,,,,71.04,69.57,79.40,61.90,,64.10,62.05,65.18,56.13,,76.03,75.96,76.04,75.88,,,,,,,,,,,,,,,,,0,0
"2015-06-24 17:30:00",0,0,0,98.95,98.35,99.00,97.91,,,,,,,68.92,69.64,79.98,62.13,,58.09,61.44,65.47,56.32,,72.32,76.70,77.61,72.34,,,,,,,,,,,,,,,,,0,0
"2015-06-24 17:45:00",0,0,0,97.84,98.81,99.36,97.80,,,,,,,67.35,69.80,80.03,61.79,,61.91,60.96,65.54,56.48,,74.53,66.70,74.57,57.43,,,,,,,,,,,,,,,,,0,0
"2015-06-24 18:00:00",0,0,0,97.76,97.89,98.18,97.66,,,,,,,67.27,69.76,80.04,62.29,,64.45,62.21,65.60,56.53,,76.19,75.64,76.25,74.47,,,,,,,,,,,,,,,,,0,0
"2015-06-24 18:15:00",0,0,0,95.69,96.61,97.77,95.65,,,,,,,67.07,70.19,81.11,62.29,,64.73,62.55,65.99,56.84,,76.50,76.40,76.54,76.17,,,,,,,,,,,,,,,,,0,0
"2015-06-24 18:30:00",0,0,0,96.11,95.55,96.11,95.24,,,,,,,66.75,70.14,81.23,62.44,,59.91,62.05,66.18,57.11,,76.81,76.66,76.82,76.47,,,,,,,,,,,,,,,,,0,0
"2015-06-24 18:45:00",0,0,0,97.54,96.69,97.54,96.09,,,,,,,68.30,70.52,80.65,62.61,,58.30,61.68,66.36,57.33,,70.60,68.53,77.20,58.81,,,,,,,,,,,,,,,,,0,0
"2015-06-24 19:00:00",0,0,0,99.86,98.78,99.97,97.46,,,,,,,67.91,70.09,81.70,62.79,,57.52,61.73,66.40,57.48,,77.30,73.63,77.29,70.63,,,,,,,,,,,,,,,,,0,0
"2015-06-24 19:15:00",0,0,0,100.22,100.08,100.43,99.78,,,,,,,69.15,69.80,81.89,62.78,,65.76,62.21,66.59,57.60,,77.92,77.72,77.93,77.25,,,,,,,,,,,,,,,,,0,0
"2015-06-24 19:30:00",0,0,0,99.36,100.40,101.08,99.31,,,,,,,72.22,69.41,80.98,62.66,,65.67,62.72,66.85,57.57,,72.58,70.03,78.20,60.48,,,,,,,,,,,,,,,,,0,0
"2015-06-24 19:45:00",0,0,0,97.39,98.68,99.62,97.33,,,,,,,72.04,68.91,80.31,62.69,,65.70,62.58,66.84,57.42,,77.91,76.36,77.91,72.64,,,,,,,,,,,,,,,,,0,0
"2015-06-24 20:00:00",0,0,0,95.53,96.17,97.48,95.36,,,,,,,71.28,68.18,79.51,62.25,,61.92,62.40,66.56,57.11,,63.85,76.45,78.23,63.85,,,,,,,,,,,,,,,,,0,0
"2015-06-24 20:15:00",0,0,0,95.72,94.97,95.78,94.44,,,,,,,67.96,68.08,79.42,61.80,,58.94,61.61,66.24,57.16,,76.65,69.58,76.66,59.49,,,,,,,,,,,,,,,,,0,0
