time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-06-25 16:45:00",0,0,0,83.77,83.42,83.84,82.84,,,,,,,61.53,69.29,77.49,61.48,,67.99,65.66,68.05,59.12,,74.88,75.21,75.91,74.79,,,,,,,,,,,,,,,,,0,0
"2015-06-25 17:00:00",0,0,0,85.13,84.49,85.16,83.78,,,,,,,61.91,68.88,77.75,61.60,,60.80,65.39,68.62,59.35,,75.27,74.88,75.30,74.70,,,,,,,,,,,,,,,,,0,0
"2015-06-25 17:15:00",0,0,0,86.54,85.81,86.60,85.11,,,,,,,61.86,68.41,78.08,61.15,,66.33,64.72,67.86,59.06,,61.55,73.94,76.69,61.55,,,,,,,,,,,,,,,,,0,0
"2015-06-25 17:30:00",0,0,0,88.00,87.09,88.02,86.47,,,,,,,62.10,68.67,78.38,61.91,,66.99,65.53,67.70,59.71,,72.28,70.27,72.90,61.59,,,,,,,,,,,,,,,,,0,0
"2015-06-25 17:45:00",0,0,0,88.84,88.31,88.92,87.87,,,,,,,62.50,69.36,78.67,62.09,,67.84,66.02,68.64,59.89,,76.00,75.49,76.22,72.30,,,,,,,,,,,,,,,,,0,0
"2015-06-25 18:00:00",0,0,0,89.66,89.36,89.72,88.81,,,,,,,62.69,68.72,78.89,62.18,,61.25,65.34,68.98,59.99,,76.03,75.84,76.05,75.64,,,,,,,,,,,,,,,,,0,0
"2015-06-25 18:15:00",0,0,0,90.44,90.23,90.76,89.62,,,,,,,62.77,68.62,79.19,62.29,,67.43,65.41,69.07,60.00,,76.90,76.49,77.05,75.90,,,,,,,,,,,,,,,,,0,0
"2015-06-25 18:30:00",0,0,0,90.68,90.44,90.74,90.11,,,,,,,62.42,68.80,79.59,62.29,,68.86,66.34,68.98,60.49,,58.89,72.19,76.86,58.89,,,,,,,,,,,,,,,,,0,0
"2015-06-25 18:45:00",0,0,0,91.67,90.99,91.71,90.58,,,,,,,62.91,68.93,79.32,62.44,,66.55,66.62,69.89,60.41,,73.37,70.04,75.03,58.66,,,,,,,,,,,,,,,,,0,0
"2015-06-25 19:00:00",0,0,0,91.20,91.74,92.04,91.17,,,,,,,63.01,68.77,79.81,62.31,,61.06,65.84,70.48,60.91,,76.95,75.64,77.04,73.31,,,,,,,,,,,,,,,,,0,0
