time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-06-28 14:30:00",0,0,0,84.40,82.65,84.40,80.88,,,,,,,64.40,68.47,75.44,59.52,,61.56,64.20,66.71,57.82,,75.46,75.06,75.87,74.44,,,,,,,,,,,,,,,,,0,0
"2015-06-28 14:45:00",0,0,0,86.78,85.63,86.84,84.37,,,,,,,60.37,69.26,76.00,59.85,,63.93,63.44,66.04,57.90,,74.92,74.92,75.50,74.75,,,,,,,,,,,,,,,,,0,0
"2015-06-28 15:00:00",0,0,0,88.37,87.90,88.69,86.70,,,,,,,61.27,69.39,76.14,60.41,,65.34,64.58,67.01,58.22,,75.25,75.61,76.15,74.89,,,,,,,,,,,,,,,,,0,0
"2015-06-28 15:15:00",0,0,0,87.58,88.70,89.13,87.55,,,,,,,63.57,69.42,76.65,59.98,,66.83,64.69,66.90,58.41,,76.28,75.57,76.49,75.07,,,,,,,,,,,,,,,,,0,0
"2015-06-28 15:30:00",0,0,0,85.62,86.14,87.70,85.61,,,,,,,65.53,68.89,77.02,60.47,,66.14,65.19,67.64,58.73,,75.43,75.66,76.30,75.39,,,,,,,,,,,,,,,,,0,0
"2015-06-28 15:45:00",0,0,0,85.85,85.72,85.88,85.62,,,,,,,64.99,68.93,77.35,61.07,,60.64,64.90,67.73,58.93,,76.05,76.18,76.71,75.39,,,,,,,,,,,,,,,,,0,0
"2015-06-28 16:00:00",0,0,0,86.80,86.35,86.85,85.77,,,,,,,64.86,68.84,77.98,61.01,,66.33,64.55,67.21,59.06,,76.21,75.86,76.22,75.73,,,,,,,,,,,,,,,,,0,0
"2015-06-28 16:15:00",0,0,0,87.83,87.34,87.95,86.75,,,,,,,65.45,69.42,78.32,61.55,,67.22,65.62,67.58,59.51,,76.25,76.79,77.24,76.22,,,,,,,,,,,,,,,,,0,0
"2015-06-28 16:30:00",0,0,0,88.71,88.06,88.80,87.67,,,,,,,64.66,69.13,78.79,61.74,,67.50,65.91,68.15,59.80,,77.22,76.34,77.27,76.13,,,,,,,,,,,,,,,,,0,0
"2015-06-28 16:45:00",0,0,0,89.29,88.66,89.31,88.30,,,,,,,63.81,68.67,78.76,61.88,,61.74,65.57,68.44,59.86,,76.67,77.05,77.59,76.64,,,,,,,,,,,,,,,,,0,0
"2015-06-28 17:00:00",0,0,0,90.41,89.95,90.43,89.23,,,,,,,63.16,68.78,79.06,62.05,,67.10,65.17,68.09,60.10,,76.65,76.55,76.71,76.44,,,,,,,,,,,,,,,,,0,0
"2015-06-28 17:15:00",0,0,0,91.09,90.62,91.11,90.23,,,,,,,62.82,69.10,79.46,62.30,,67.51,66.11,68.49,60.41,,77.72,77.28,77.93,76.67,,,,,,,,,,,,,,,,,0,0
"2015-06-28 17:30:00",0,0,0,90.47,90.66,91.24,89.97,,,,,,,62.89,69.36,79.83,62.27,,67.31,66.26,68.98,60.16,,77.19,77.35,77.75,77.11,,,,,,,,,,,,,,,,,0,0
