time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-07-12 19:45:00",0,0,0,88.98,88.48,89.09,87.54,,,,,,,74.70,68.82,78.37,62.76,,70.98,68.78,71.21,63.35,,76.74,76.90,77.21,76.40,,,,,,,,,,,,,,,,,0,0
"2015-07-12 20:00:00",0,0,0,89.51,89.78,90.31,88.97,,,,,,,74.98,68.56,78.29,62.30,,71.25,68.96,72.00,63.33,,76.33,76.47,76.80,76.28,,,,,,,,,,,,,,,,,0,0
"2015-07-12 20:15:00",0,0,0,90.59,90.24,90.80,89.45,,,,,,,75.50,68.64,78.08,62.79,,67.61,68.56,72.01,63.12,,77.12,76.45,77.14,76.15,,,,,,,,,,,,,,,,,0,0
"2015-07-12 20:30:00",0,0,0,90.08,90.33,90.77,89.85,,,,,,,74.40,67.83,77.68,62.34,,63.04,67.89,71.54,63.04,,76.94,77.45,77.98,76.86,,,,,,,,,,,,,,,,,0,0
"2015-07-12 20:45:00",0,0,0,91.31,90.78,91.34,90.00,,,,,,,73.21,67.82,77.21,62.32,,69.31,68.04,71.44,62.94,,76.40,76.66,76.95,76.35,,,,,,,,,,,,,,,,,0,0
"2015-07-12 21:00:00",0,0,0,92.52,91.40,92.58,90.79,,,,,,,72.90,67.92,77.16,62.91,,70.47,68.58,71.76,62.80,,78.52,77.45,78.55,76.34,,,,,,,,,,,,,,,,,0,0
