time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-07-30 01:00:00",0,0,0,99.30,101.04,103.04,99.19,,,,,,,74.89,65.93,78.90,59.91,,68.50,63.98,68.75,58.77,,76.04,73.97,76.14,67.12,,,,,,,,,,,,,,,,,0,0
"2015-07-30 01:15:00",0,0,0,97.27,99.22,100.51,97.30,,,,,,,75.15,66.75,78.87,59.10,,66.84,63.91,69.54,58.34,,71.54,66.63,76.34,55.46,,,,,,,,,,,,,,,,,0,0
