time(UTC),error,lowalarm,highalarm,"Outdoor (Degrees F)","Outdoor Ave (Degrees F)","Outdoor Min (Degrees F)","Outdoor Max (Degrees F)","-","Do Not Use (Degrees F)","-","-","-","-","Middle Classroom (Degrees F)","Middle Classroom Ave (Degrees F)","Middle Classroom Min (Degrees F)","Middle Classroom Max (Degrees F)","-","South Classroom (Degrees F)","South Classroom Ave (Degrees F)","South Classroom Min (Degrees F)","South Classroom Max (Degrees F)","-","Main Classroom/Offices (Degrees F)","Main Classroom/Offices Ave (Degrees F)","Main Classroom/Offices Min (Degrees F)","Main Classroom/Offices Max (Degrees F)","-","Input 6","-","-","-","-","Input 7","-","-","-","-","Input 8","-","-","-","-","Output 01","Output 02"
"2015-07-12 21:15:00",0,0,0,92.10,92.26,92.76,91.89,,,,,,,72.14,67.81,77.45,62.35,,70.38,69.04,72.68,62.99,,76.92,77.52,78.55,76.84,,,,,,,,,,,,,,,,,0,0
"2015-07-12 21:30:00",0,0,0,92.75,93.00,93.36,92.05,,,,,,,72.32,67.81,76.70,62.74,,71.25,69.08,72.42,63.18,,77.96,77.02,77.95,76.74,,,,,,,,,,,,,,,,,0,0
"2015-07-12 21:45:00",0,0,0,91.37,91.91,93.04,90.92,,,,,,,71.56,67.32,76.26,62.32,,65.23,68.53,72.08,63.04,,77.67,78.16,78.55,77.67,,,,,,,,,,,,,,,,,0,0
"2015-07-12 22:00:00",0,0,0,92.64,91.75,92.71,91.31,,,,,,,70.98,67.44,75.78,62.79,,69.08,67.94,72.51,62.87,,76.86,77.09,77.76,76.83,,,,,,,,,,,,,,,,,0,0
"2015-07-12 22:15:00",0,0,0,94.63,93.27,94.64,92.64,,,,,,,71.11,67.18,75.79,62.33,,70.12,68.64,71.71,62.91,,78.84,78.31,79.14,76.84,,,,,,,,,,,,,,,,,0,0
"2015-07-12 22:30:00",0,0,0,95.57,95.26,96.18,94.57,,,,,,,71.45,67.60,75.93,62.90,,70.67,68.76,72.15,62.85,,77.21,77.80,78.82,77.19,,,,,,,,,,,,,,,,,0,0
"2015-07-12 22:45:00",0,0,0,101.58,98.22,101.61,95.28,,,,,,,72.08,67.55,75.54,63.32,,68.80,69.26,72.53,62.91,,78.33,77.41,78.37,76.98,,,,,,,,,,,,,,,,,0,0
