time(UTC),error,lowalarm,highalarm,"Accumulated Real Energy Net (kWh)","Real Energy Quadrants 1 & 4, Import (kWh)","Real Energy Quadrants 2 & 3, Export (kWh)","Reactive Energy Quadrant 1 (VARh)","Reactive Energy Quadrant 2 (VARh)","Reactive Energy Quadrant 3 (VARh)","Reactive Energy Quadrant 4 (VARh)","Apparent Energy Net (VAh)","Apparent Energy Quadrants 1 & 4 (VAh)","Apparent Energy Quadrants 2 & 3 (VAh)","Total Net Instantaneous Real Power (kW)","Total Net Instantaneous Reactive Power (kVAR)","Total Net Instantaneous Apparent Power (kVA)","Total Power Factor","Voltage, L-L, 3p Ave (Volts)","Voltage, L-N, 3p Ave (Volts)","Current, 3p Ave (Amps)","Frequency (Hz)","Total Real Power Present Demand (kW)","Total Reactive Power Present Demand (kVAR)","Total Apparent Power Present Demand (kVA)","Total Real Power Max Demand, Import (kW)","Total Reactive Power Max Demand, Import (kVAR)","Total Apparent Power Max Demand, Import (kVA)","Total Real Power Max Demand, Export (kW)","Total Reactive Power Max Demand, Export (kVAR)","Total Apparent Power Max Demand, Export (kVA)","Accumulated Real Energy, Phase A, Import (kW)","Accumulated Real Energy, Phase B, Import (kW)","Accumulated Real Energy, Phase C, Import (kW)","Accumulated Real Energy, Phase A, Export (kW)","Accumulated Real Energy, Phase B, Export (kW)","Accumulated Real Energy, Phase C, Export (kW)","Accumulated Q1 Reactive Energy, Phase A, Import (VARh)","Accumulated Q1 Reactive Energy, Phase B, Import (VARh)","Accumulated Q1 Reactive Energy, Phase C, Import (VARh)","Accumulated Q2 Reactive Energy, Phase A, Import (VARh)","Accumulated Q2 Reactive Energy, Phase B, Import (VARh)","Accumulated Q2 Reactive Energy, Phase C, Import (VARh)","Accumulated Q3 Reactive Energy, Phase A, Export (VARh)","Accumulated Q3 Reactive Energy, Phase B, Export (VARh)","Accumulated Q3 Reactive Energy, Phase C, Export (VARh)","Accumulated Q4 Reactive Energy, Phase A, Export (VARh)","Accumulated Q4 Reactive Energy, Phase B, Export (VARh)","Accumulated Q4 Reactive Energy, Phase C, Export (VARh)","Accumulated Apparent Energy, Phase A, Import (VAh)","Accumulated Apparent Energy, Phase B, Import (VAh)","Accumulated Apparent Energy, Phase C, Import (VAh)","Accumulated Apparent Energy, Phase A, Export (VAh)","Accumulated Apparent Energy, Phase B, Export (VAh)","Accumulated Apparent Energy, Phase C, Export (VAh)","Real Power, Phase A (kW)","Real Power, Phase B (kW)","Real Power, Phase C (kW)","Reactive Power, Phase A (kVAR)","Reactive Power, Phase B (kVAR)","Reactive Power, Phase C (kVAR)","Apparent Power, Phase A (kVA)","Apparent Power, Phase B (kVA)","Apparent Power, Phase C (kVA)","Power Factor, Phase A","Power Factor, Phase B","Power Factor, Phase C","Voltage, Phase A-B (Volts)","Voltage, Phase B-C (Volts)","Voltage, Phase A-C (Volts)","Voltage, Phase A-N (Volts)","Voltage, Phase B-N (Volts)","Voltage, Phase C-N (Volts)","Current, Phase A (Amps)","Current, Phase B (Amps)","Current, Phase C (Amps)"
"2015-07-28 07:15:00",0,0,0,1192318.25,1192359.75,41.53,4298.20,26.82,13.99,342530.50,1246799.75,1246839.38,39.64,51.95,-21.70,56.30,0.92,490.19,283.70,66.22,60.02,63.84,-19.80,67.10,454.05,30.87,462.50,0,-101.89,0,421615.59,399738.28,371005.88,21.63,15.36,4.54,1470.08,678.81,2149.32,19.75,4.24,2.83,0.07,0.15,13.77,128139.83,110233.15,104157.55,443039.81,415142.34,386528.94,35.28,16.02,18.68,18.94,17.65,15.36,-10.41,-4.74,-6.55,21.60,18.27,16.69,0.88,0.97,0.92,488.14,489.92,492.51,282.90,283.83,284.35,73.56,65.81,59.29
"2015-07-28 07:30:00",0,0,0,1192334.13,1192375.63,41.53,4298.20,26.82,13.99,342534.91,1246816.25,1246855.88,39.64,51.53,-20.94,55.62,0.93,489.37,283.22,64.98,60.01,61.07,-20.28,64.57,454.05,30.87,462.50,0,-101.89,0,421621.22,399743.66,371010.72,21.63,15.36,4.54,1470.08,678.81,2149.32,19.75,4.24,2.83,0.07,0.15,13.77,128141.64,110234.48,104158.80,443045.72,415147.94,386533.94,35.28,16.02,18.68,19.03,18.62,13.87,-9.04,-5.34,-6.55,21.06,19.37,15.33,0.90,0.96,0.90,487.70,488.75,491.64,282.65,283.15,283.85,73.93,69.29,51.71
"2015-07-28 07:45:00",0,0,0,1192350.13,1192391.63,41.53,4298.20,26.82,13.99,342539.22,1246832.88,1246872.50,39.64,51.50,-19.58,55.10,0.93,492.29,284.91,64.92,60.04,61.08,-17.82,63.81,454.05,30.87,462.50,0,-101.89,0,421626.97,399749.09,371015.53,21.63,15.36,4.54,1470.08,678.81,2149.32,19.75,4.24,2.83,0.07,0.15,13.77,128143.41,110235.82,104160.01,443051.72,415153.53,386538.94,35.28,16.02,18.68,19.88,16.88,14.75,-5.95,-6.38,-7.25,20.74,18.04,16.43,0.96,0.94,0.90,490.43,491.81,494.64,284.18,284.90,285.65,76.52,61.70,56.55
"2015-07-28 08:00:00",0,0,0,1192365.13,1192406.63,41.53,4298.21,26.82,13.99,342544.41,1246848.75,1246888.38,39.64,78.04,-17.60,80.00,0.98,491.66,284.55,93.85,60.02,64.18,-17.37,66.80,454.05,30.87,462.50,0,-101.89,0,421632.72,399754.03,371019.88,21.63,15.36,4.54,1470.08,678.81,2149.32,19.75,4.24,2.83,0.07,0.15,13.77,128145.62,110237.25,104161.53,443057.94,415158.72,386543.56,35.28,16.02,18.68,28.78,26.15,23.11,-8.41,-4.92,-4.27,29.97,26.59,23.49,0.96,0.98,0.98,489.96,491.39,493.63,283.71,284.75,285.18,104.91,93.63,83.02
"2015-07-28 08:15:00",0,0,0,1192382.25,1192423.75,41.53,4298.25,26.82,13.99,342549.13,1246866.50,1246906.13,39.64,76.04,-15.40,77.59,0.98,491.66,284.55,90.91,60.01,65.40,-20.04,68.61,454.05,30.87,462.50,0,-101.89,0,421639.09,399759.75,371024.91,21.63,15.36,4.54,1470.08,678.81,2149.37,19.75,4.24,2.83,0.07,0.15,13.77,128147.66,110238.63,104162.86,443064.63,415164.59,386548.78,35.28,16.02,18.68,26.13,26.22,23.69,-6.54,-4.12,-4.75,26.92,26.53,24.15,0.97,0.99,0.98,490.64,491.42,492.93,283.73,285.12,284.79,94.89,93.04,84.81
"2015-07-28 08:30:00",0,0,0,1192398.50,1192440.00,41.53,4298.30,26.82,13.99,342553.59,1246883.50,1246923.13,39.64,50.51,-20.23,54.41,0.93,492.17,284.84,63.96,60.01,67.40,-18.37,70.06,454.05,30.87,462.50,0,-101.89,0,421644.91,399765.25,371029.84,21.63,15.36,4.54,1470.08,678.81,2149.41,19.75,4.24,2.83,0.07,0.15,13.77,128149.45,110239.92,104164.20,443070.81,415170.22,386553.91,35.28,16.02,18.68,18.41,17.11,14.98,-8.25,-5.34,-6.64,20.17,17.92,16.38,0.91,0.96,0.91,491.09,492.06,493.35,284.01,285.60,284.92,71.06,64.12,56.70
"2015-07-28 08:45:00",0,0,0,1192415.00,1192456.50,41.53,4298.31,26.82,13.99,342558.03,1246900.63,1246940.25,39.64,54.16,-16.16,56.52,0.96,492.79,285.20,68.04,60.01,60.85,-18.67,63.87,454.05,30.87,462.50,0,-101.89,0,421650.91,399770.81,371034.84,21.63,15.36,4.54,1470.08,678.81,2149.43,19.75,4.24,2.83,0.07,0.15,13.77,128151.24,110241.23,104165.55,443077.03,415175.97,386559.09,35.28,16.02,18.68,19.93,18.02,15.47,-6.33,-6.01,-9.83,20.90,18.99,18.32,0.87,0.98,1.00,491.33,492.60,494.45,284.41,285.71,285.50,73.50,66.46,64.17
"2015-07-28 09:00:00",0,0,0,1192431.25,1192472.75,41.53,4298.37,26.82,13.99,342562.78,1246917.50,1246957.13,39.64,71.58,-18.44,74.24,0.97,492.27,284.90,86.64,60.02,66.47,-17.53,68.92,454.05,30.87,462.50,0,-101.89,0,421656.75,399776.28,371039.66,21.63,15.36,4.54,1470.08,678.81,2149.48,19.75,4.24,2.83,0.07,0.15,13.77,128153.20,110242.73,104166.84,443083.25,415181.66,386564.13,35.28,16.02,18.68,24.84,24.12,22.62,-6.89,-9.19,-2.35,25.77,25.80,22.49,0.96,0.93,1.00,490.70,492.19,494.05,284.09,285.30,285.39,90.59,86.78,81.11
"2015-07-28 09:15:00",0,0,0,1192447.13,1192488.63,41.53,4298.38,26.82,13.99,342567.84,1246934.25,1246973.88,39.64,74.16,-17.06,76.09,0.97,493.02,285.34,88.56,60.01,68.38,-18.81,71.11,454.05,30.87,462.50,0,-101.89,0,421662.72,399781.59,371044.34,21.63,15.36,4.54,1470.08,678.81,2149.50,19.75,4.24,2.83,0.07,0.15,13.77,128155.31,110244.27,104168.28,443089.59,415187.22,386569.00,35.28,16.02,18.68,26.96,24.63,22.57,-4.38,-4.02,-8.66,27.30,24.94,24.16,0.99,0.99,0.93,491.18,493.05,494.84,284.31,285.73,285.97,97.18,88.20,80.29
"2015-07-28 09:30:00",0,0,0,1192462.13,1192503.63,41.53,4298.39,26.82,13.99,342572.59,1246950.13,1246989.75,39.64,56.72,-19.88,60.11,0.94,493.15,285.41,70.57,60.01,64.68,-19.50,67.85,454.05,30.87,462.50,0,-101.89,0,421668.22,399786.63,371048.84,21.63,15.36,4.54,1470.08,678.81,2149.51,19.75,4.24,2.83,0.07,0.15,13.77,128157.26,110245.65,104169.68,443095.47,415192.44,386573.78,35.28,16.02,18.68,20.93,18.90,16.89,-8.72,-5.91,-5.25,22.66,19.80,17.68,0.92,0.95,0.96,491.41,492.97,495.05,284.59,285.72,285.91,79.28,69.51,62.93
